@relation movement

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute MDS57 numeric
@attribute MDS58 numeric
@attribute MDS59 numeric
@attribute MDS60 numeric
@attribute MDS61 numeric
@attribute MDS62 numeric
@attribute MDS63 numeric
@attribute MDS64 numeric
@attribute MDS65 numeric
@attribute MDS66 numeric
@attribute MDS67 numeric
@attribute MDS68 numeric
@attribute MDS69 numeric
@attribute MDS70 numeric
@attribute MDS71 numeric
@attribute MDS72 numeric
@attribute MDS73 numeric
@attribute MDS74 numeric
@attribute MDS75 numeric
@attribute MDS76 numeric
@attribute MDS77 numeric
@attribute MDS78 numeric
@attribute MDS79 numeric
@attribute MDS80 numeric
@attribute MDS81 numeric
@attribute MDS82 numeric
@attribute MDS83 numeric
@attribute MDS84 numeric
@attribute MDS85 numeric
@attribute MDS86 numeric
@attribute MDS87 numeric
@attribute MDS88 numeric
@attribute MDS89 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.717242,0.332291,0.718538,0.33125,0.716901,0.333333,0.715602,0.333333,0.714292,0.339688,0.711634,0.338601,0.706287,0.334388,0.700007,0.339739,0.701877,0.336541,0.691945,0.341858,0.68258,0.342025,0.694443,0.350812,0.721989,0.31377,0.730359,0.436612,0.741388,0.439436,0.747268,0.404755,0.747686,0.354827,0.722088,0.324419,0.718349,0.330002,0.714672,0.345275,0.717671,0.339879,0.727956,0.322157,0.745723,0.328859,0.74514,0.31847,0.73159,0.282486,0.73563,0.278696,0.742595,0.332265,0.742596,0.327053,0.724366,0.327107,0.731769,0.34568,0.715305,0.350768,0.696894,0.408161,0.683842,0.446637,0.702633,0.450986,0.710649,0.423632,0.693185,0.373455,0.715197,0.33735,0.723858,0.303669,0.710696,0.312174,0.688419,0.367781,0.673815,0.386508,0.664544,0.415665,0.659884,0.422741,0.665351,0.418228,0.661476,0.40897,9
0.779318,0.32602,0.773455,0.318749,0.764847,0.314464,0.768346,0.317616,0.774199,0.333338,0.767446,0.335443,0.752913,0.33121,0.74186,0.342952,0.744135,0.34615,0.734591,0.345047,0.730307,0.351791,0.750009,0.363927,0.773711,0.329077,0.777065,0.447881,0.79311,0.453515,0.79738,0.422613,0.79862,0.361279,0.781639,0.337783,0.785532,0.35333,0.78133,0.368071,0.781006,0.356213,0.790934,0.338929,0.814184,0.352343,0.808246,0.33758,0.793347,0.296605,0.797693,0.297818,0.80182,0.35806,0.797263,0.345908,0.783591,0.348909,0.8,0.376547,0.784679,0.387694,0.763722,0.434396,0.75644,0.474717,0.776972,0.478987,0.782406,0.452453,0.768185,0.401228,0.785861,0.367473,0.78871,0.332461,0.773592,0.333328,0.75368,0.395133,0.740337,0.420246,0.726112,0.439763,0.716902,0.440236,0.718812,0.431628,0.721786,0.435357,9
0.675858,0.435741,0.67506,0.434376,0.680368,0.440247,0.681191,0.44026,0.675111,0.441269,0.674422,0.446205,0.678316,0.449047,0.665116,0.455132,0.657277,0.455132,0.661133,0.460071,0.665873,0.469064,0.668988,0.472125,0.700439,0.413262,0.721863,0.543663,0.721989,0.543663,0.721126,0.517859,0.736113,0.480637,0.717123,0.464884,0.70543,0.466671,0.706662,0.478829,0.717671,0.47713,0.722916,0.463092,0.738379,0.469796,0.74514,0.452225,0.736342,0.403959,0.737924,0.396173,0.742595,0.474198,0.744869,0.459124,0.726651,0.457944,0.734117,0.48148,0.720092,0.489233,0.704063,0.536438,0.695551,0.570231,0.705039,0.56863,0.708327,0.541792,0.7,0.509255,0.721629,0.466871,0.723858,0.416226,0.712788,0.425922,0.696843,0.507597,0.675967,0.521475,0.660296,0.542168,0.663949,0.54811,0.667327,0.530825,0.665368,0.525063,9
0.547131,0.46395,0.551489,0.462497,0.550233,0.468558,0.548169,0.471709,0.543777,0.479367,0.539533,0.481011,0.538462,0.484075,0.527906,0.490384,0.523477,0.490384,0.521323,0.498413,0.522679,0.50489,0.537046,0.508201,0.568971,0.441331,0.588113,0.574645,0.594833,0.585914,0.59913,0.565468,0.608801,0.535473,0.583125,0.501669,0.555567,0.500007,0.533336,0.51792,0.546175,0.516348,0.571788,0.506712,0.589245,0.493295,0.584946,0.464965,0.577202,0.418078,0.577012,0.415306,0.576307,0.500007,0.583139,0.49371,0.574025,0.48599,0.562351,0.469133,0.528704,0.498458,0.515511,0.548101,0.505858,0.589889,0.513191,0.591041,0.532404,0.544667,0.513633,0.533948,0.533185,0.487951,0.54812,0.429321,0.545071,0.444448,0.530522,0.522803,0.506434,0.509204,0.496811,0.530119,0.494907,0.574345,0.504958,0.536187,0.505832,0.543539,9
0.747133,0.335419,0.750575,0.334368,0.748865,0.333333,0.747713,0.339623,0.74655,0.339688,0.744193,0.341773,0.74126,0.347128,0.734887,0.352561,0.727703,0.352561,0.725121,0.354639,0.725544,0.364821,0.733805,0.370485,0.756474,0.331634,0.772828,0.459149,0.782335,0.459149,0.782129,0.425596,0.79862,0.377416,0.78908,0.354514,0.759695,0.326676,0.743996,0.348526,0.770448,0.352938,0.79596,0.335566,0.811732,0.332207,0.800968,0.30573,0.783842,0.274016,0.793106,0.278696,0.806378,0.332265,0.82004,0.330191,0.794979,0.317767,0.78117,0.32716,0.777506,0.356923,0.79236,0.416914,0.786891,0.452255,0.78177,0.434178,0.775465,0.40634,0.775,0.376548,0.79443,0.33735,0.799169,0.308905,0.784073,0.312174,0.75158,0.355622,0.729608,0.380373,0.740974,0.418683,0.753566,0.428573,0.750498,0.412865,0.729571,0.390504,9
0.765519,0.44514,0.768877,0.440627,0.760279,0.446537,0.727068,0.443398,0.702772,0.444451,0.72326,0.449363,0.734258,0.452225,0.697675,0.445509,0.654923,0.445509,0.66351,0.444089,0.711219,0.452769,0.731483,0.462296,0.717676,0.397955,0.713378,0.52676,0.754313,0.529571,0.790847,0.505953,0.789357,0.454828,0.729528,0.434774,0.713179,0.443329,0.752006,0.459284,0.781006,0.460782,0.755668,0.439593,0.723716,0.442948,0.752431,0.426746,0.79573,0.384177,0.783907,0.371587,0.738037,0.438705,0.738038,0.430813,0.776761,0.439251,0.8,0.45988,0.746412,0.464616,0.694512,0.518944,0.697899,0.553375,0.748196,0.551822,0.759261,0.530263,0.718177,0.487655,0.715197,0.442773,0.748962,0.397905,0.77149,0.412699,0.741055,0.483279,0.680249,0.493859,0.675159,0.521089,0.71487,0.530616,0.728712,0.514738,0.69844,0.503953,9
0.671271,0.636372,0.67506,0.634379,0.673522,0.638369,0.672024,0.641521,0.670513,0.647627,0.667448,0.64874,0.664337,0.64968,0.655822,0.657048,0.650238,0.660261,0.644545,0.664546,0.642009,0.664504,0.655094,0.66229,0.687503,0.553574,0.702764,0.70141,0.706902,0.704221,0.703701,0.687495,0.715278,0.674187,0.692312,0.665554,0.684764,0.663331,0.682673,0.67427,0.699201,0.666671,0.717876,0.637587,0.733499,0.630869,0.73544,0.608282,0.72922,0.550852,0.728737,0.546451,0.726649,0.654845,0.735765,0.641512,0.728924,0.638629,0.731769,0.638893,0.724878,0.636923,0.708838,0.670547,0.700236,0.696628,0.717027,0.703082,0.71528,0.694524,0.711362,0.691361,0.725903,0.644577,0.730131,0.570682,0.725371,0.57143,0.713681,0.653493,0.697424,0.665638,0.690021,0.68374,0.692463,0.693883,0.687137,0.672921,0.684821,0.678098,9
0.733334,0.52351,0.73684,0.52187,0.735161,0.522014,0.733946,0.528304,0.73272,0.533332,0.730234,0.537978,0.722605,0.515925,0.709301,0.499993,0.687787,0.496795,0.668239,0.533552,0.670648,0.51792,0.699075,0.498357,0.719827,0.448979,0.745221,0.625353,0.752162,0.597182,0.771237,0.550593,0.773153,0.509678,0.741934,0.535116,0.723519,0.543336,0.70134,0.514656,0.736141,0.5,0.727956,0.486576,0.740831,0.543628,0.737862,0.509555,0.738712,0.42656,0.747123,0.409841,0.742595,0.525802,0.744869,0.518869,0.731209,0.492221,0.736464,0.49692,0.715305,0.52923,0.708838,0.59183,0.695551,0.587086,0.721825,0.577028,0.722221,0.570612,0.722724,0.577161,0.732335,0.512049,0.730131,0.439793,0.727463,0.45767,0.713681,0.568393,0.684543,0.570545,0.681525,0.566267,0.684323,0.580177,0.691089,0.589811,0.68288,0.577837,9
0.691951,0.51724,0.695645,0.51562,0.696351,0.518863,0.692657,0.518876,0.691241,0.523815,0.690701,0.525319,0.687644,0.528665,0.674422,0.519225,0.664316,0.509616,0.658769,0.52396,0.658716,0.550496,0.671298,0.547534,0.693966,0.448979,0.713378,0.588725,0.726301,0.616896,0.725485,0.571421,0.733804,0.525802,0.717123,0.518385,0.708022,0.550004,0.698665,0.540716,0.707126,0.52287,0.725442,0.506712,0.738379,0.540265,0.740284,0.525473,0.73159,0.449148,0.73563,0.439892,0.742595,0.554843,0.747153,0.537738,0.728924,0.510901,0.729409,0.524693,0.717705,0.560001,0.708838,0.612246,0.693214,0.612363,0.705039,0.607836,0.71528,0.590781,0.715909,0.589508,0.725903,0.542172,0.723858,0.45549,0.719085,0.465602,0.707368,0.577505,0.682402,0.598161,0.673029,0.590365,0.684323,0.58893,0.681189,0.568361,0.678987,0.588392,9
0.698856,0.47649,0.697941,0.474998,0.694061,0.477986,0.68808,0.484275,0.686643,0.492066,0.679075,0.49367,0.678316,0.493623,0.665116,0.471152,0.65962,0.474364,0.66351,0.504789,0.665873,0.514656,0.67362,0.488527,0.700439,0.426024,0.721863,0.591548,0.728451,0.574645,0.725485,0.523811,0.733804,0.493541,0.724563,0.511696,0.713179,0.483332,0.717333,0.478829,0.72295,0.486927,0.740549,0.510061,0.74327,0.493295,0.73544,0.452225,0.72922,0.415259,0.728737,0.428963,0.726649,0.500007,0.72665,0.465413,0.717536,0.467297,0.729409,0.51852,0.715305,0.5323,0.704063,0.551023,0.704922,0.575849,0.709824,0.579835,0.722221,0.585017,0.711362,0.521601,0.723766,0.469877,0.730131,0.431934,0.729566,0.465602,0.707368,0.522803,0.680249,0.524536,0.670911,0.551212,0.682281,0.586008,0.679213,0.557637,0.66732,0.53034,9
0.671271,0.492159,0.67506,0.493749,0.673522,0.493703,0.672024,0.500007,0.670513,0.501584,0.667448,0.50633,0.664337,0.506363,0.655822,0.516027,0.650238,0.516027,0.646922,0.51757,0.646784,0.530951,0.657416,0.537704,0.685353,0.46173,0.702764,0.594359,0.711214,0.594359,0.712419,0.565468,0.719909,0.503226,0.694788,0.478263,0.687342,0.496666,0.682673,0.524421,0.696568,0.526146,0.70781,0.486576,0.713932,0.489932,0.718449,0.493623,0.712592,0.440679,0.705739,0.401638,0.7016,0.464513,0.712977,0.481131,0.708421,0.49533,0.70823,0.493827,0.688985,0.483079,0.680187,0.533529,0.679157,0.595508,0.688252,0.596643,0.692123,0.547556,0.681811,0.503081,0.700208,0.472896,0.707115,0.442406,0.69602,0.441796,0.673682,0.492405,0.650206,0.512265,0.6518,0.569286,0.659884,0.580177,0.653465,0.525463,0.651749,0.514508,9
0.682763,0.52978,0.684205,0.525002,0.684936,0.528304,0.683491,0.531456,0.682033,0.536514,0.679075,0.537978,0.67599,0.541405,0.667448,0.54808,0.65962,0.544868,0.639804,0.51118,0.632459,0.524435,0.63658,0.55082,0.659491,0.477037,0.666662,0.580279,0.678879,0.571834,0.679732,0.553576,0.696764,0.558062,0.674941,0.535116,0.661506,0.489999,0.664006,0.498375,0.675465,0.526146,0.69773,0.523484,0.696816,0.486583,0.711159,0.458595,0.705457,0.418078,0.717244,0.439892,0.712988,0.503226,0.722092,0.465413,0.712978,0.470406,0.719993,0.527773,0.705732,0.544609,0.682581,0.553933,0.679157,0.575849,0.681048,0.574233,0.701386,0.590781,0.695453,0.552468,0.700208,0.466871,0.711301,0.418849,0.706501,0.436505,0.701055,0.547108,0.680249,0.56441,0.668792,0.551212,0.674141,0.553942,0.665351,0.533512,0.657583,0.52243,9
0.349423,0.498429,0.354687,0.5,0.353879,0.503145,0.350915,0.506297,0.347924,0.514283,0.341858,0.512659,0.337989,0.515925,0.327911,0.522437,0.319251,0.522437,0.312796,0.527162,0.312645,0.537466,0.331024,0.540976,0.383619,0.469389,0.403398,0.608451,0.409481,0.605627,0.411761,0.577374,0.400469,0.532254,0.352359,0.518385,0.315249,0.523335,0.288003,0.49186,0.306065,0.473854,0.342562,0.550332,0.359415,0.533553,0.366502,0.506363,0.365797,0.45763,0.372412,0.453549,0.382684,0.545158,0.382687,0.547166,0.364458,0.520254,0.345881,0.527773,0.311008,0.5323,0.286402,0.583089,0.274007,0.626403,0.290163,0.549014,0.305559,0.585017,0.297728,0.577161,0.342616,0.518074,0.349377,0.468586,0.333339,0.486767,0.311576,0.592711,0.296141,0.536807,0.267521,0.61747,0.297351,0.583099,0.30693,0.565686,0.303498,0.564638,9
0.480456,0.485889,0.487415,0.481248,0.486304,0.481124,0.481647,0.487427,0.488479,0.469849,0.486053,0.465194,0.459201,0.487267,0.439535,0.4359,0.450709,0.471152,0.421795,0.48882,0.398574,0.429973,0.43288,0.472125,0.456902,0.40816,0.45647,0.512669,0.467677,0.515492,0.448795,0.494047,0.425924,0.39032,0.399505,0.428084,0.359174,0.429995,0.333333,0.410427,0.348284,0.418302,0.375314,0.395973,0.366747,0.416115,0.368936,0.398088,0.394299,0.338988,0.379305,0.347001,0.382684,0.361293,0.396359,0.386798,0.378131,0.398756,0.362352,0.38272,0.334929,0.439999,0.348454,0.475215,0.332548,0.519665,0.333333,0.459384,0.365744,0.487038,0.356818,0.450615,0.381152,0.430724,0.391213,0.374349,0.389938,0.383602,0.36,0.446815,0.324032,0.481588,0.320592,0.506021,0.336047,0.451898,0.344554,0.495976,0.348248,0.488132,9
0.459776,0.413789,0.462239,0.415625,0.463476,0.415087,0.461014,0.415101,0.45622,0.42222,0.453494,0.420886,0.449885,0.426746,0.441867,0.429489,0.436619,0.419866,0.431277,0.418528,0.431975,0.423457,0.449072,0.429506,0.484914,0.382647,0.498939,0.532394,0.506464,0.484509,0.509799,0.491064,0.502313,0.470965,0.473951,0.431436,0.452208,0.429995,0.434665,0.446253,0.443267,0.45752,0.450872,0.362413,0.47677,0.456372,0.497571,0.414006,0.505939,0.372877,0.508044,0.360658,0.501135,0.422581,0.496579,0.433965,0.480636,0.383186,0.468233,0.438267,0.45933,0.439999,0.455852,0.49271,0.44262,0.528098,0.436448,0.529411,0.451384,0.507206,0.449996,0.484561,0.488216,0.424699,0.5,0.382197,0.490564,0.391534,0.46526,0.462008,0.429184,0.490797,0.416133,0.454818,0.433814,0.475224,0.445548,0.525463,0.453308,0.50132,9
0.503453,0.510969,0.508012,0.509369,0.504564,0.515725,0.511469,0.496855,0.513829,0.495234,0.509306,0.5,0.503489,0.499993,0.488373,0.496795,0.467142,0.506404,0.447865,0.450479,0.446301,0.50489,0.467598,0.511473,0.512937,0.441331,0.532911,0.577468,0.532325,0.585914,0.520691,0.505953,0.525471,0.532254,0.508692,0.501669,0.496133,0.506674,0.48267,0.514656,0.488132,0.506536,0.496217,0.5,0.496325,0.432887,0.502427,0.442677,0.510692,0.435029,0.521842,0.415306,0.523923,0.493555,0.52164,0.481131,0.501139,0.476637,0.489412,0.506173,0.461717,0.48615,0.453459,0.574349,0.451991,0.589889,0.458033,0.588233,0.469909,0.564848,0.463637,0.524695,0.490364,0.484945,0.493727,0.41099,0.488472,0.439156,0.477897,0.522803,0.452793,0.542942,0.447987,0.563261,0.456211,0.565605,0.457424,0.549599,0.443581,0.50132,9
0.519546,0.448281,0.521735,0.446877,0.522837,0.446537,0.518347,0.45284,0.516128,0.45715,0.509306,0.458864,0.505827,0.461787,0.49768,0.464741,0.488258,0.467953,0.483406,0.46965,0.482096,0.475579,0.502316,0.475411,0.540948,0.410716,0.566873,0.543663,0.573273,0.546474,0.568628,0.520829,0.555557,0.496774,0.511168,0.404678,0.490963,0.410008,0.477335,0.49186,0.503956,0.473854,0.521403,0.45638,0.518332,0.479871,0.509705,0.38217,0.510692,0.350288,0.528736,0.412568,0.5467,0.474198,0.553532,0.465413,0.53303,0.461066,0.496467,0.450613,0.476077,0.421536,0.455852,0.478137,0.461362,0.578652,0.467629,0.56863,0.481482,0.544667,0.468185,0.509255,0.481795,0.463853,0.476994,0.390046,0.471704,0.441796,0.461048,0.501518,0.431325,0.521475,0.418262,0.542168,0.427697,0.55102,0.4297,0.54155,0.420236,0.467022,9
0.570117,0.501571,0.572086,0.5,0.570783,0.506283,0.559636,0.515725,0.546088,0.453968,0.541865,0.455693,0.547777,0.522295,0.553492,0.522437,0.549291,0.516027,0.537911,0.51757,0.527442,0.524435,0.523151,0.534418,0.549573,0.413262,0.579617,0.608451,0.594833,0.588725,0.592586,0.559528,0.587966,0.51613,0.545908,0.505021,0.506473,0.453337,0.498663,0.456019,0.514514,0.47713,0.551628,0.526848,0.579462,0.510068,0.584946,0.490445,0.584324,0.43786,0.583906,0.428963,0.571749,0.529035,0.580866,0.522007,0.578582,0.510901,0.58117,0.5216,0.562197,0.5323,0.546544,0.577258,0.519903,0.617981,0.515584,0.551822,0.530094,0.536027,0.536358,0.570988,0.563165,0.506025,0.564852,0.450265,0.549265,0.45767,0.522108,0.531916,0.487119,0.555213,0.475582,0.581335,0.48065,0.542279,0.491096,0.584448,0.498057,0.556727,9
0.365515,0.658311,0.370705,0.656249,0.372151,0.660377,0.36927,0.663529,0.366364,0.669844,0.36047,0.667715,0.35897,0.671968,0.348843,0.679479,0.34038,0.679479,0.33649,0.683703,0.334127,0.697066,0.354169,0.704909,0.40518,0.594383,0.424627,0.74366,0.42888,0.74366,0.427012,0.732135,0.418983,0.706448,0.37717,0.69565,0.335929,0.723335,0.314666,0.745923,0.329814,0.745094,0.362721,0.718115,0.393646,0.694626,0.393205,0.66879,0.384794,0.601691,0.388504,0.581967,0.3918,0.680653,0.40319,0.65723,0.387246,0.654214,0.378823,0.67284,0.363636,0.689228,0.341285,0.740523,0.327874,0.769668,0.316546,0.761904,0.347218,0.729109,0.329547,0.697534,0.361879,0.650601,0.38494,0.583766,0.368976,0.61111,0.347363,0.723401,0.315445,0.736189,0.316344,0.737962,0.323833,0.731781,0.342578,0.699733,0.338522,0.707118,9
0.383913,0.645771,0.391303,0.643748,0.390411,0.644659,0.389903,0.647811,0.384793,0.653976,0.38139,0.655069,0.377614,0.659242,0.369764,0.666671,0.361497,0.666671,0.355443,0.670936,0.355609,0.680785,0.372683,0.688522,0.420255,0.581632,0.441608,0.732392,0.443967,0.732392,0.43573,0.717259,0.412041,0.690325,0.364764,0.668892,0.333338,0.656664,0.30667,0.657975,0.311344,0.692817,0.342562,0.681207,0.361855,0.654369,0.359223,0.63057,0.351539,0.573453,0.35172,0.549178,0.350793,0.629036,0.35308,0.606912,0.343967,0.610597,0.338825,0.63272,0.311008,0.664611,0.30549,0.717198,0.299772,0.735957,0.314154,0.708685,0.335645,0.688759,0.338641,0.666668,0.376868,0.626503,0.376568,0.575918,0.371068,0.589944,0.347363,0.674778,0.315445,0.671773,0.316344,0.689765,0.336047,0.705546,0.334654,0.69437,0.340463,0.69393,9
0.33793,0.667709,0.343247,0.66875,0.342465,0.669805,0.339448,0.672956,0.336404,0.682543,0.330231,0.680374,0.326336,0.684708,0.318605,0.6923,0.309858,0.6923,0.303314,0.696483,0.300713,0.710096,0.321761,0.714753,0.385781,0.584189,0.407646,0.712678,0.403019,0.712678,0.389977,0.702384,0.375001,0.670968,0.330023,0.635444,0.302331,0.640003,0.253329,0.677521,0.282329,0.660135,0.317376,0.6208,0.334968,0.637581,0.344655,0.61146,0.342047,0.53672,0.349426,0.524592,0.343962,0.619351,0.35308,0.603774,0.334852,0.626167,0.334118,0.63272,0.306222,0.627685,0.293558,0.673469,0.292738,0.699443,0.292569,0.694672,0.321763,0.694524,0.324999,0.663574,0.351173,0.605423,0.359836,0.544502,0.3543,0.555556,0.336838,0.65046,0.302575,0.69018,0.30786,0.707839,0.323833,0.693883,0.324754,0.664872,0.326844,0.656988,9
0.365515,0.658311,0.370705,0.656249,0.372151,0.660377,0.36927,0.663529,0.366364,0.669844,0.36047,0.667715,0.35897,0.671968,0.348843,0.679479,0.34038,0.679479,0.33649,0.683703,0.334127,0.697066,0.354169,0.704909,0.40518,0.594383,0.424627,0.74366,0.42888,0.74366,0.427012,0.732135,0.418983,0.706448,0.37717,0.69565,0.335929,0.723335,0.314666,0.745923,0.329814,0.745094,0.362721,0.718115,0.393646,0.694626,0.393205,0.66879,0.384794,0.601691,0.388504,0.581967,0.3918,0.680653,0.40319,0.65723,0.387246,0.654214,0.378823,0.67284,0.363636,0.689228,0.341285,0.740523,0.327874,0.769668,0.316546,0.761904,0.347218,0.729109,0.329547,0.697534,0.361879,0.650601,0.38494,0.583766,0.368976,0.61111,0.347363,0.723401,0.315445,0.736189,0.316344,0.737962,0.323833,0.731781,0.342578,0.699733,0.338522,0.707118,9
0.383913,0.645771,0.391303,0.643748,0.390411,0.644659,0.389903,0.647811,0.384793,0.653976,0.38139,0.655069,0.377614,0.659242,0.369764,0.666671,0.361497,0.666671,0.355443,0.670936,0.355609,0.680785,0.372683,0.688522,0.420255,0.581632,0.441608,0.732392,0.443967,0.732392,0.43573,0.717259,0.412041,0.690325,0.364764,0.668892,0.333338,0.656664,0.30667,0.657975,0.311344,0.692817,0.342562,0.681207,0.361855,0.654369,0.359223,0.63057,0.351539,0.573453,0.35172,0.549178,0.350793,0.629036,0.35308,0.606912,0.343967,0.610597,0.338825,0.63272,0.311008,0.664611,0.30549,0.717198,0.299772,0.735957,0.314154,0.708685,0.335645,0.688759,0.338641,0.666668,0.376868,0.626503,0.376568,0.575918,0.371068,0.589944,0.347363,0.674778,0.315445,0.671773,0.316344,0.689765,0.336047,0.705546,0.334654,0.69437,0.340463,0.69393,9
0.33793,0.667709,0.343247,0.66875,0.342465,0.669805,0.339448,0.672956,0.336404,0.682543,0.330231,0.680374,0.326336,0.684708,0.318605,0.6923,0.309858,0.6923,0.303314,0.696483,0.300713,0.710096,0.321761,0.714753,0.385781,0.584189,0.407646,0.712678,0.403019,0.712678,0.389977,0.702384,0.375001,0.670968,0.330023,0.635444,0.302331,0.640003,0.253329,0.677521,0.282329,0.660135,0.317376,0.6208,0.334968,0.637581,0.344655,0.61146,0.342047,0.53672,0.349426,0.524592,0.343962,0.619351,0.35308,0.603774,0.334852,0.626167,0.334118,0.63272,0.306222,0.627685,0.293558,0.673469,0.292738,0.699443,0.292569,0.694672,0.321763,0.694524,0.324999,0.663574,0.351173,0.605423,0.359836,0.544502,0.3543,0.555556,0.336838,0.65046,0.302575,0.69018,0.30786,0.707839,0.323833,0.693883,0.324754,0.664872,0.326844,0.656988,9
0.809197,0.59561,0.810071,0.596876,0.812782,0.594341,0.811923,0.60063,0.811056,0.606347,0.806978,0.60759,0.804191,0.608282,0.790699,0.612173,0.767606,0.605763,0.744074,0.597441,0.715994,0.586322,0.701397,0.554092,0.706902,0.443877,0.70913,0.549297,0.706902,0.523937,0.703701,0.479171,0.706027,0.429033,0.682382,0.41472,0.661506,0.429995,0.637329,0.465799,0.625334,0.496739,0.61712,0.523484,0.606361,0.570476,0.592236,0.579611,0.581942,0.54237,0.577012,0.549178,0.571749,0.670968,0.574035,0.666671,0.560364,0.676015,0.552936,0.69136,0.526317,0.695382,0.50358,0.717198,0.466048,0.713483,0.434055,0.672273,0.421297,0.613838,0.393185,0.543215,0.404711,0.460847,0.399585,0.390046,0.383651,0.380951,0.36,0.446815,0.326184,0.463195,0.318474,0.49699,0.327908,0.521863,0.318816,0.52815,0.297665,0.543539,10
0.887353,0.586211,0.890153,0.584375,0.885847,0.588051,0.887612,0.594341,0.887094,0.599997,0.883723,0.598102,0.850806,0.582803,0.811631,0.567312,0.781684,0.54808,0.751179,0.53035,0.727926,0.514656,0.715279,0.495085,0.732763,0.42857,0.743103,0.577468,0.732763,0.599993,0.705875,0.616074,0.67825,0.619351,0.61539,0.635444,0.563316,0.666671,0.533336,0.703581,0.525059,0.712412,0.536522,0.697979,0.5379,0.674505,0.519418,0.60509,0.498817,0.502831,0.480459,0.450822,0.455583,0.500007,0.439639,0.446544,0.412295,0.417449,0.388238,0.425933,0.361236,0.443083,0.338904,0.516035,0.316166,0.581468,0.290163,0.621849,0.284724,0.668591,0.249999,0.716054,0.263383,0.756025,0.259421,0.717279,0.24948,0.748675,0.223153,0.86323,0.169532,0.852762,0.138008,0.825312,0.136459,0.784263,0.128713,0.718495,0.112842,0.683375,10
0.793105,0.648899,0.796336,0.653117,0.794522,0.657225,0.793579,0.638369,0.792628,0.663494,0.790699,0.658227,0.7902,0.67516,0.776752,0.66987,0.76291,0.666671,0.746438,0.654953,0.735082,0.631929,0.729173,0.596725,0.734914,0.474492,0.738855,0.580279,0.737076,0.552108,0.725485,0.50297,0.724541,0.448376,0.692312,0.434774,0.664084,0.449996,0.637329,0.49186,0.625334,0.532682,0.612093,0.570468,0.589245,0.620809,0.57039,0.63057,0.555822,0.587572,0.547122,0.592897,0.5467,0.716133,0.546701,0.713837,0.53303,0.722741,0.522354,0.73148,0.490424,0.72307,0.463009,0.731783,0.44262,0.716298,0.426852,0.680671,0.425929,0.628242,0.406815,0.564814,0.4197,0.487951,0.416317,0.413613,0.400419,0.410048,0.372625,0.474167,0.336912,0.487723,0.329088,0.51807,0.342165,0.539357,0.33664,0.538874,0.319069,0.559372,10
0.121835,0.54232,0.137299,0.525002,0.152969,0.506283,0.15826,0.46542,0.1682,0.447619,0.174422,0.39874,0.188807,0.36306,0.200007,0.320521,0.208922,0.282057,0.215645,0.268377,0.221954,0.254077,0.252313,0.255729,0.31466,0.257654,0.350315,0.399996,0.372845,0.436612,0.400869,0.45833,0.430555,0.454828,0.431757,0.454842,0.452208,0.49334,0.469339,0.530936,0.501323,0.535943,0.539036,0.520136,0.562346,0.503356,0.57039,0.474527,0.570067,0.429379,0.599998,0.374314,0.624144,0.383868,0.651479,0.320763,0.658311,0.280381,0.665885,0.274693,0.662678,0.286155,0.668255,0.367342,0.683842,0.429781,0.733814,0.462179,0.787037,0.487038,0.815901,0.404322,0.862957,0.391571,0.941432,0.382197,0.972752,0.417991,0.976838,0.507597,0.969956,0.52761,0.970275,0.542168,0.973529,0.524785,0.984162,0.466489,0.982488,0.40897,10
