@relation 'abalone-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,2,22,23,24,25,26,27,28,29-weka.filters.unsupervised.attribute.AddExpression-Ea11-2-Nexpression-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.AddExpression-Ea11-1-Nexpression-weka.filters.unsupervised.attribute.Remove-R11'

@attribute Sex=M numeric
@attribute Sex=F numeric
@attribute Sex=I numeric
@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute 'Whole weight' numeric
@attribute 'Shucked weight' numeric
@attribute 'Viscera weight' numeric
@attribute 'Shell weight' numeric
@attribute a11-1 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}

@data
0,1,0,0.493243,0.487395,0.09292,0.151054,0.110289,0.108624,0.130045,9
0,1,0,0.506757,0.487395,0.10177,0.17496,0.127438,0.15339,0.138017,10
0,1,0,0.554054,0.521008,0.123894,0.2187,0.17384,0.189598,0.174888,12
0,0,1,0.533784,0.495798,0.119469,0.200106,0.15501,0.192232,0.150473,9
0,0,1,0.594595,0.537815,0.123894,0.229679,0.167115,0.18499,0.219233,8
1,0,0,0.466216,0.478992,0.110619,0.158491,0.110289,0.147465,0.142003,9
0,1,0,0.513514,0.495798,0.110619,0.158137,0.105918,0.133641,0.13154,14
1,0,0,0.398649,0.394958,0.079646,0.084647,0.073302,0.058591,0.067265,8
1,0,0,0.344595,0.327731,0.079646,0.069063,0.05649,0.053325,0.058794,8
0,0,1,0.304054,0.277311,0.079646,0.049761,0.03766,0.04345,0.041355,5
0,0,1,0.743243,0.680672,0.141593,0.438286,0.3692,0.358789,0.37718,12
0,0,1,0.722973,0.705882,0.150442,0.367098,0.297579,0.316656,0.317389,12
0,0,1,0.743243,0.689076,0.137168,0.343545,0.271015,0.242265,0.347285,12
0,0,1,0.756757,0.756303,0.168142,0.470869,0.389711,0.331139,0.431988,15
0,0,1,0.574324,0.554622,0.137168,0.269169,0.254539,0.211323,0.187843,12
0,1,0,0.614865,0.630252,0.150442,0.273774,0.234701,0.199473,0.232686,15
0,0,1,0.5,0.462185,0.088496,0.154064,0.108944,0.098749,0.167912,11
0,1,0,0.689189,0.605042,0.137168,0.24668,0.201076,0.191573,0.192825,10
0,0,1,0.493243,0.504202,0.146018,0.153356,0.106254,0.137591,0.138017,14
1,0,0,0.290541,0.285714,0.070796,0.045157,0.035306,0.033575,0.043348,8
0,0,1,0.648649,0.672269,0.150442,0.298034,0.207128,0.250165,0.297459,13
0,0,1,0.783784,0.773109,0.128319,0.442005,0.353396,0.371955,0.312407,13
0,1,0,0.682432,0.680672,0.163717,0.359483,0.235709,0.262673,0.317389,8
0,0,1,0.743243,0.630252,0.154867,0.499026,0.383995,0.390388,0.392128,10
0,0,1,0.736486,0.722689,0.150442,0.427129,0.322461,0.400263,0.327354,13
0,1,0,0.763514,0.747899,0.132743,0.378431,0.248823,0.355497,0.35725,6
0,1,0,0.581081,0.537815,0.10177,0.208075,0.17653,0.15734,0.164923,8
0,0,1,0.574324,0.571429,0.106195,0.189481,0.144923,0.142199,0.176383,7
1,0,0,0.317568,0.319328,0.084071,0.052417,0.034633,0.044108,0.046338,5
0,1,0,0.581081,0.546218,0.128319,0.229857,0.196705,0.249506,0.167912,10
0,0,1,0.466216,0.420168,0.097345,0.098459,0.062542,0.102699,0.093672,7
1,0,0,0.439189,0.436975,0.09292,0.100939,0.075656,0.048058,0.111111,8
1,0,0,0.472973,0.436975,0.110619,0.124137,0.075656,0.073733,0.128052,16
1,0,0,0.317568,0.302521,0.053097,0.041792,0.027236,0.042791,0.038366,9
0,1,0,0.527027,0.495798,0.115044,0.174252,0.130128,0.134957,0.152965,16
0,1,0,0.527027,0.512605,0.106195,0.168054,0.128447,0.147465,0.157947,8
1,0,0,0.371622,0.336134,0.075221,0.075261,0.066577,0.060566,0.058296,11
0,0,1,0.601351,0.605042,0.141593,0.210023,0.140888,0.186307,0.257598,13
0,1,0,0.540541,0.521008,0.115044,0.169471,0.127438,0.14944,0.145491,10
0,1,0,0.452703,0.436975,0.097345,0.11298,0.083726,0.085583,0.093174,8
1,0,0,0.25,0.243697,0.057522,0.033292,0.028917,0.034891,0.028401,4
0,0,1,0.675676,0.663866,0.150442,0.329201,0.240081,0.281764,0.257598,11
0,0,1,0.662162,0.638655,0.137168,0.276253,0.18191,0.22054,0.282511,12
1,0,0,0.25,0.226891,0.066372,0.032761,0.029254,0.025675,0.028401,4
0,1,0,0.614865,0.554622,0.110619,0.236409,0.193679,0.198157,0.177877,8
1,0,0,0.358108,0.336134,0.084071,0.07473,0.0538,0.044108,0.068261,7
0,0,1,0.601351,0.546218,0.123894,0.185231,0.118695,0.150757,0.18286,9
0,1,0,0.756757,0.747899,0.159292,0.463963,0.355077,0.326531,0.481814,16
0,1,0,0.722973,0.722689,0.146018,0.384275,0.285474,0.304806,0.37718,9
0,1,0,0.790541,0.773109,0.159292,0.538693,0.362475,0.442396,0.55157,14
0,0,1,0.756757,0.747899,0.159292,0.466442,0.368191,0.383805,0.486796,14
0,1,0,0.527027,0.546218,0.119469,0.204356,0.139206,0.143515,0.217738,12
0,0,1,0.351351,0.310924,0.084071,0.059501,0.041022,0.050691,0.053313,7
0,1,0,0.594595,0.579832,0.150442,0.281211,0.172831,0.230415,0.277529,14
0,1,0,0.364865,0.336134,0.088496,0.069063,0.047075,0.066491,0.058296,7
1,0,0,0.527027,0.504202,0.110619,0.185408,0.135508,0.17709,0.143,11
1,0,0,0.628378,0.605042,0.150442,0.310607,0.227303,0.273206,0.252616,8
1,0,0,0.540541,0.504202,0.110619,0.163095,0.124412,0.140224,0.143,7
0,1,0,0.5,0.470588,0.123894,0.16097,0.119368,0.14944,0.138017,9
1,0,0,0.574324,0.504202,0.123894,0.186294,0.142233,0.195523,0.138017,7
1,0,0,0.574324,0.546218,0.119469,0.20595,0.153665,0.165899,0.177877,10
0,1,0,0.641892,0.638655,0.150442,0.312378,0.19267,0.215932,0.277529,12
0,0,1,0.27027,0.252101,0.070796,0.033292,0.023537,0.0237,0.028401,4
0,1,0,0.371622,0.352941,0.079646,0.06499,0.049428,0.053983,0.058296,5
0,1,0,0.398649,0.386555,0.09292,0.094918,0.074983,0.076366,0.081714,7
0,1,0,0.466216,0.462185,0.110619,0.163273,0.124412,0.144174,0.143,8
1,0,0,0.371622,0.344538,0.079646,0.069417,0.048083,0.073074,0.058296,8
1,0,0,0.432432,0.420168,0.09292,0.099168,0.064896,0.084924,0.09417,7
0,0,1,0.337838,0.243697,0.070796,0.034532,0.025891,0.028966,0.030394,6
0,0,1,0.27027,0.243697,0.057522,0.031875,0.025219,0.030283,0.025411,3
0,0,1,0.216216,0.193277,0.057522,0.021427,0.014795,0.017775,0.020429,4
0,0,1,0.236486,0.210084,0.053097,0.025146,0.018157,0.021725,0.020927,3
0,0,1,0.236486,0.218487,0.057522,0.024438,0.017485,0.0237,0.020927,3
0,0,1,0.168919,0.151261,0.044248,0.012042,0.007734,0.009875,0.009467,2
0,1,0,0.689189,0.697479,0.150442,0.388525,0.266644,0.305464,0.355257,18
1,0,0,0.5,0.495798,0.123894,0.208429,0.135508,0.207373,0.187843,12
0,1,0,0.574324,0.554622,0.115044,0.271294,0.175857,0.124424,0.267564,11
1,0,0,0.493243,0.453782,0.070796,0.145564,0.096167,0.132982,0.128052,6
1,0,0,0.594595,0.588235,0.123894,0.300514,0.209146,0.191573,0.312407,15
0,1,0,0.601351,0.588235,0.123894,0.2442,0.184936,0.179724,0.212755,9
1,0,0,0.574324,0.563025,0.115044,0.250398,0.184264,0.22054,0.177877,9
1,0,0,0.472973,0.453782,0.106195,0.132283,0.094822,0.139566,0.103139,7
1,0,0,0.587838,0.605042,0.123894,0.28918,0.202757,0.283081,0.232686,14
0,1,0,0.398649,0.369748,0.070796,0.079688,0.06187,0.081633,0.068261,6
1,0,0,0.628378,0.605042,0.115044,0.291305,0.182246,0.296906,0.237668,11
1,0,0,0.72973,0.705882,0.150442,0.418098,0.31809,0.380513,0.237668,9
1,0,0,0.662162,0.647059,0.154867,0.396671,0.263618,0.262673,0.372197,18
1,0,0,0.77027,0.773109,0.154867,0.570037,0.452925,0.504937,0.382162,12
0,1,0,0.72973,0.697479,0.154867,0.459182,0.344654,0.450955,0.317389,12
1,0,0,0.716216,0.731092,0.128319,0.459713,0.347007,0.431863,0.307424,12
0,1,0,0.695946,0.672269,0.146018,0.410483,0.254876,0.322581,0.277529,10
1,0,0,0.77027,0.722689,0.137168,0.526651,0.397108,0.410138,0.37718,16
1,0,0,0.668919,0.613445,0.137168,0.356295,0.252858,0.253456,0.337319,11
0,1,0,0.533784,0.504202,0.159292,0.155481,0.101883,0.152732,0.133034,6
0,1,0,0.574324,0.647059,0.137168,0.262086,0.135508,0.263331,0.209268,12
0,1,0,0.601351,0.621849,0.128319,0.247211,0.138534,0.250165,0.237668,11
1,0,0,0.425676,0.386555,0.084071,0.095272,0.073302,0.078341,0.078226,6
1,0,0,0.601351,0.579832,0.146018,0.302639,0.183927,0.263989,0.207773,10
0,1,0,0.628378,0.605042,0.154867,0.31716,0.184264,0.316656,0.272546,12
1,0,0,0.52027,0.512605,0.119469,0.215513,0.1308,0.140224,0.232686,12
0,0,1,0.378378,0.344538,0.079646,0.067469,0.05111,0.049375,0.063279,6
0,1,0,0.560811,0.579832,0.128319,0.234284,0.140551,0.169849,0.249128,11
0,1,0,0.75,0.764706,0.163717,0.436692,0.343309,0.458855,0.303936,9
1,0,0,0.574324,0.554622,0.128319,0.268992,0.164761,0.25609,0.201794,12
1,0,0,0.560811,0.563025,0.119469,0.208961,0.162071,0.125741,0.181365,13
1,0,0,0.493243,0.453782,0.10177,0.137418,0.108944,0.113891,0.111111,5
0,1,0,0.594595,0.571429,0.146018,0.267222,0.127438,0.223173,0.317887,8
0,1,0,0.540541,0.546218,0.128319,0.201169,0.111634,0.154707,0.184853,9
0,0,1,0.466216,0.428571,0.088496,0.100761,0.076664,0.096116,0.083209,6
1,0,0,0.439189,0.420168,0.115044,0.103241,0.063887,0.088216,0.103139,7
1,0,0,0.506757,0.512605,0.141593,0.200106,0.116342,0.163265,0.22272,10
0,1,0,0.601351,0.579832,0.115044,0.220471,0.143914,0.271231,0.167912,13
1,0,0,0.581081,0.579832,0.137168,0.297326,0.18191,0.233048,0.282511,10
1,0,0,0.567568,0.579832,0.123894,0.274659,0.134835,0.23634,0.247633,13
1,0,0,0.628378,0.596639,0.128319,0.349566,0.188635,0.279789,0.352267,17
0,1,0,0.547297,0.563025,0.110619,0.243846,0.146604,0.203423,0.197808,10
0,1,0,0.344595,0.344538,0.070796,0.070126,0.041358,0.065174,0.068261,7
0,0,1,0.283784,0.260504,0.061947,0.037896,0.028917,0.034233,0.03139,3
0,0,1,0.304054,0.294118,0.066372,0.044271,0.034297,0.038841,0.032885,4
0,0,1,0.317568,0.310924,0.09292,0.10147,0.078682,0.084924,0.081216,4
0,0,1,0.358108,0.336134,0.066372,0.063042,0.049428,0.052008,0.050822,4
0,0,1,0.405405,0.411765,0.066372,0.050292,0.039005,0.038841,0.042352,5
0,0,1,0.459459,0.453782,0.088496,0.164512,0.152993,0.139566,0.112108,5
0,0,1,0.459459,0.436975,0.09292,0.116168,0.093813,0.092166,0.093174,4
0,0,1,0.459459,0.436975,0.079646,0.127678,0.117014,0.109282,0.091181,4
0,0,1,0.466216,0.445378,0.088496,0.11971,0.116678,0.065174,0.092676,6
0,0,1,0.472973,0.428571,0.09292,0.128564,0.106254,0.107966,0.103139,4
1,0,0,0.527027,0.537815,0.097345,0.176377,0.140551,0.148124,0.14848,6
0,1,0,0.527027,0.495798,0.119469,0.221179,0.173504,0.189598,0.172895,6
0,0,1,0.533784,0.529412,0.097345,0.196033,0.167451,0.150757,0.160937,6
0,1,0,0.533784,0.537815,0.106195,0.212325,0.185272,0.190915,0.133034,6
0,0,1,0.540541,0.521008,0.106195,0.187002,0.167787,0.127716,0.160438,8
1,0,0,0.547297,0.529412,0.119469,0.22295,0.231002,0.132982,0.158944,5
1,0,0,0.574324,0.579832,0.115044,0.272534,0.248151,0.210007,0.208769,6
0,0,1,0.581081,0.563025,0.163717,0.216221,0.178884,0.186307,0.169905,5
1,0,0,0.608108,0.621849,0.168142,0.308128,0.310356,0.226465,0.196811,7
1,0,0,0.628378,0.613445,0.106195,0.286701,0.262946,0.190915,0.221226,7
1,0,0,0.635135,0.663866,0.132743,0.310784,0.259583,0.19684,0.26009,9
0,1,0,0.662162,0.647059,0.132743,0.347441,0.300269,0.309414,0.246139,7
1,0,0,0.682432,0.680672,0.159292,0.404817,0.322125,0.364055,0.322372,9
1,0,0,0.695946,0.672269,0.141593,0.385337,0.335575,0.290981,0.289487,7
1,0,0,0.695946,0.714286,0.141593,0.446255,0.381641,0.35813,0.332337,7
1,0,0,0.702703,0.731092,0.163717,0.418984,0.32347,0.264648,0.358246,8
0,1,0,0.709459,0.705882,0.119469,0.509474,0.395091,0.250823,0.314898,7
0,1,0,0.709459,0.747899,0.137168,0.471047,0.418628,0.372614,0.347285,6
0,1,0,0.709459,0.722689,0.146018,0.403223,0.394082,0.285714,0.285501,7
1,0,0,0.716216,0.705882,0.154867,0.42465,0.362139,0.361422,0.306428,8
0,1,0,0.743243,0.731092,0.137168,0.470338,0.448218,0.340355,0.327354,8
1,0,0,0.75,0.747899,0.163717,0.481672,0.388366,0.410797,0.381166,8
1,0,0,0.763514,0.890756,0.172566,0.58261,0.485205,0.435155,0.467862,10
0,1,0,0.763514,0.747899,0.159292,0.53037,0.398117,0.412772,0.428002,9
0,1,0,0.783784,0.823529,0.146018,0.573933,0.440148,0.393022,0.509716,10
0,0,1,0.790541,0.789916,0.190265,0.63184,0.45158,0.475313,0.403587,9
1,0,0,0.790541,0.806723,0.176991,0.633611,0.492266,0.418038,0.536622,13
0,1,0,0.810811,0.840336,0.181416,0.68107,0.478816,0.470704,0.450424,11
0,1,0,0.810811,0.831933,0.154867,0.597485,0.466039,0.487821,0.470852,11
0,1,0,0.831081,0.831933,0.159292,0.58686,0.585407,0.348914,0.436472,7
0,1,0,0.837838,0.798319,0.176991,0.724455,0.503699,0.551679,0.605879,12
0,1,0,0.844595,0.789916,0.168142,0.566495,0.474781,0.479921,0.427005,8
0,1,0,0.885135,0.865546,0.146018,0.713476,0.717888,0.549704,0.431988,8
0,0,1,0.175676,0.159664,0.057522,0.013458,0.012777,0.013825,0.01146,2
0,0,1,0.202703,0.193277,0.061947,0.019302,0.015467,0.016458,0.014449,2
0,0,1,0.209459,0.210084,0.044248,0.021959,0.013786,0.017117,0.018435,3
0,0,1,0.27027,0.235294,0.061947,0.030282,0.022529,0.028308,0.023916,2
0,0,1,0.277027,0.260504,0.048673,0.036834,0.027236,0.034233,0.029397,3
0,0,1,0.277027,0.277311,0.070796,0.045865,0.043712,0.030941,0.028401,3
0,0,1,0.297297,0.277311,0.061947,0.043917,0.033961,0.03555,0.033383,4
0,0,1,0.317568,0.285714,0.066372,0.054188,0.04304,0.048058,0.034878,4
0,0,1,0.324324,0.302521,0.061947,0.052063,0.038332,0.042133,0.045341,5
0,0,1,0.358108,0.352941,0.061947,0.064813,0.041358,0.05135,0.068261,5
0,0,1,0.398649,0.394958,0.070796,0.089428,0.071957,0.073733,0.068261,4
0,0,1,0.412162,0.386555,0.075221,0.08323,0.076664,0.052666,0.068261,4
0,0,1,0.425676,0.403361,0.088496,0.098105,0.077001,0.077024,0.078226,5
0,0,1,0.445946,0.428571,0.057522,0.112803,0.105245,0.086241,0.086198,4
0,0,1,0.459459,0.453782,0.088496,0.117407,0.096503,0.093483,0.093174,5
0,0,1,0.493243,0.470588,0.097345,0.136887,0.117014,0.109282,0.109118,5
0,0,1,0.493243,0.487395,0.10177,0.192315,0.180229,0.14549,0.12855,4
0,0,1,0.493243,0.453782,0.088496,0.146804,0.123739,0.113232,0.108122,4
0,0,1,0.493243,0.504202,0.106195,0.174606,0.154674,0.144174,0.123069,5
0,0,1,0.506757,0.495798,0.110619,0.168408,0.14963,0.116524,0.116094,4
0,0,1,0.506757,0.495798,0.106195,0.165043,0.134163,0.139566,0.130543,6
0,1,0,0.513514,0.495798,0.106195,0.160616,0.130128,0.136932,0.135526,5
0,1,0,0.52027,0.495798,0.10177,0.16221,0.135508,0.146149,0.114599,4
0,0,1,0.52027,0.487395,0.106195,0.146449,0.132482,0.115866,0.105132,5
0,0,1,0.52027,0.487395,0.10177,0.148574,0.126765,0.133641,0.109118,4
0,0,1,0.527027,0.504202,0.097345,0.167168,0.154001,0.131666,0.118087,5
1,0,0,0.527027,0.478992,0.09292,0.171418,0.154674,0.135616,0.120578,7
0,0,1,0.540541,0.554622,0.097345,0.202408,0.208473,0.134299,0.134031,5
0,0,1,0.540541,0.504202,0.09292,0.165043,0.134499,0.146149,0.118087,6
1,0,0,0.547297,0.529412,0.088496,0.181158,0.162744,0.132982,0.133034,6
1,0,0,0.574324,0.537815,0.128319,0.219409,0.183591,0.217907,0.146487,5
0,0,1,0.574324,0.546218,0.097345,0.174252,0.145931,0.117841,0.130543,5
0,0,1,0.581081,0.554622,0.106195,0.211971,0.160054,0.186307,0.18286,5
1,0,0,0.594595,0.571429,0.106195,0.228086,0.190989,0.179065,0.169905,7
1,0,0,0.608108,0.605042,0.119469,0.28068,0.264291,0.24819,0.199801,5
1,0,0,0.608108,0.621849,0.110619,0.286878,0.270679,0.223831,0.192825,6
0,1,0,0.614865,0.613445,0.150442,0.292545,0.27505,0.273206,0.14848,4
1,0,0,0.614865,0.596639,0.123894,0.240482,0.207465,0.185648,0.181365,4
0,1,0,0.614865,0.588235,0.132743,0.314149,0.272024,0.298881,0.212755,6
1,0,0,0.628378,0.638655,0.123894,0.25943,0.221251,0.209348,0.210762,7
0,1,0,0.641892,0.621849,0.110619,0.340712,0.367518,0.20869,0.212755,6
0,1,0,0.648649,0.621849,0.123894,0.340358,0.295225,0.294273,0.237668,5
0,1,0,0.668919,0.655462,0.132743,0.351691,0.338265,0.242923,0.248132,7
0,1,0,0.668919,0.638655,0.123894,0.303347,0.261937,0.257406,0.227205,6
1,0,0,0.675676,0.663866,0.137168,0.335045,0.287828,0.270573,0.256602,5
0,1,0,0.682432,0.655462,0.128319,0.313795,0.27505,0.238315,0.240159,6
0,1,0,0.689189,0.663866,0.141593,0.319639,0.271688,0.290981,0.231191,6
1,0,0,0.695946,0.689076,0.123894,0.369754,0.315064,0.345622,0.260588,5
0,1,0,0.702703,0.697479,0.137168,0.416327,0.36382,0.353522,0.307424,7
0,1,0,0.702703,0.689076,0.132743,0.380556,0.329523,0.289006,0.284504,7
0,1,0,0.702703,0.689076,0.132743,0.362493,0.276395,0.360764,0.286497,9
0,1,0,0.709459,0.680672,0.128319,0.329556,0.267317,0.294931,0.24564,6
0,1,0,0.709459,0.680672,0.132743,0.436692,0.404506,0.360105,0.287494,6
1,0,0,0.709459,0.680672,0.132743,0.440942,0.358104,0.359447,0.287494,7
1,0,0,0.722973,0.714286,0.132743,0.40641,0.378615,0.360105,0.261584,6
0,1,0,0.72973,0.722689,0.141593,0.409244,0.335911,0.327847,0.312407,8
0,1,0,0.72973,0.747899,0.146018,0.469276,0.402824,0.396313,0.352267,8
1,0,0,0.72973,0.697479,0.137168,0.424296,0.341291,0.420671,0.289487,6
0,1,0,0.736486,0.764706,0.154867,0.449265,0.363484,0.424621,0.31988,7
0,1,0,0.736486,0.722689,0.154867,0.429786,0.365837,0.332456,0.342302,8
0,1,0,0.736486,0.705882,0.141593,0.46839,0.460995,0.306122,0.324863,7
1,0,0,0.743243,0.714286,0.150442,0.47937,0.450572,0.352205,0.335825,8
0,1,0,0.743243,0.731092,0.146018,0.398442,0.320108,0.310731,0.315894,7
0,1,0,0.743243,0.731092,0.154867,0.391535,0.300941,0.284398,0.356751,6
0,1,0,0.75,0.739496,0.176991,0.504162,0.442502,0.441738,0.37718,9
0,1,0,0.75,0.739496,0.128319,0.405525,0.366174,0.349572,0.285999,7
1,0,0,0.75,0.714286,0.146018,0.454755,0.405514,0.356155,0.347285,6
0,1,0,0.756757,0.739496,0.159292,0.564548,0.414257,0.416722,0.367215,9
0,1,0,0.756757,0.739496,0.172566,0.458651,0.373235,0.392363,0.367215,9
1,0,0,0.77027,0.731092,0.141593,0.442359,0.359449,0.439763,0.313901,7
1,0,0,0.77027,0.747899,0.154867,0.534266,0.452253,0.493746,0.374689,10
0,1,0,0.777027,0.747899,0.163717,0.509828,0.497646,0.388413,0.338316,7
1,0,0,0.804054,0.781513,0.168142,0.5796,0.545057,0.485188,0.388142,7
0,1,0,0.831081,0.823529,0.181416,0.683903,0.527572,0.564187,0.494768,11
1,0,0,0.831081,0.815126,0.163717,0.604923,0.51883,0.506912,0.429497,6
0,1,0,0.837838,0.831933,0.137168,0.65433,0.515131,0.581303,0.414549,8
1,0,0,0.837838,0.789916,0.154867,0.616256,0.467384,0.511521,0.501744,10
0,1,0,0.844595,0.87395,0.181416,0.635913,0.489913,0.517446,0.513204,11
0,1,0,0.851351,0.848739,0.181416,0.842571,0.666106,0.658328,0.620329,8
1,0,0,0.932432,0.890756,0.159292,0.848592,0.757902,0.673469,0.530144,10
1,0,0,0.939189,0.915966,0.190265,0.776519,0.706456,0.63397,0.580468,8
0,0,1,0.195946,0.176471,0.044248,0.016646,0.013786,0.012508,0.013453,2
0,0,1,0.27027,0.252101,0.061947,0.036657,0.332213,0.024358,0.029895,3
0,0,1,0.290541,0.260504,0.053097,0.036302,0.027236,0.028308,0.033383,3
0,0,1,0.344595,0.310924,0.066372,0.057021,0.049428,0.042791,0.046338,4
0,0,1,0.378378,0.386555,0.084071,0.079865,0.063551,0.061883,0.069756,4
0,0,1,0.405405,0.394958,0.088496,0.076855,0.061533,0.049375,0.073244,4
0,0,1,0.459459,0.436975,0.088496,0.128387,0.118023,0.104016,0.093174,6
0,0,1,0.472973,0.462185,0.10177,0.114928,0.087761,0.100724,0.101146,4
0,0,1,0.472973,0.478992,0.088496,0.123783,0.108608,0.107307,0.092177,5
0,0,1,0.47973,0.445378,0.088496,0.122012,0.10928,0.104674,0.088191,5
0,0,1,0.493243,0.478992,0.088496,0.143439,0.139879,0.096116,0.101146,5
0,0,1,0.493243,0.470588,0.10177,0.148574,0.115669,0.100066,0.111111,5
0,0,1,0.52027,0.487395,0.097345,0.132283,0.101883,0.075708,0.123069,5
0,0,1,0.52027,0.529412,0.106195,0.188242,0.177202,0.14154,0.132536,4
0,0,1,0.527027,0.504202,0.09292,0.155835,0.139543,0.127716,0.116592,5
0,0,1,0.540541,0.521008,0.088496,0.045865,0.135508,0.114549,0.121076,5
0,0,1,0.540541,0.537815,0.10177,0.183637,0.156019,0.156024,0.143498,5
0,0,1,0.554054,0.537815,0.115044,0.195325,0.178211,0.146807,0.154958,6
0,0,1,0.560811,0.537815,0.110619,0.192137,0.186954,0.150757,0.128052,6
1,0,0,0.560811,0.546218,0.097345,0.195502,0.196705,0.131666,0.147982,6
0,0,1,0.567568,0.546218,0.106195,0.180627,0.156019,0.157999,0.134031,5
0,0,1,0.574324,0.563025,0.110619,0.205773,0.197041,0.17314,0.158445,6
1,0,0,0.574324,0.546218,0.106195,0.203471,0.182919,0.17709,0.143,7
1,0,0,0.581081,0.579832,0.119469,0.255357,0.252858,0.195523,0.175884,5
0,0,1,0.587838,0.571429,0.137168,0.190367,0.165098,0.142199,0.164923,6
0,0,1,0.587838,0.554622,0.132743,0.220648,0.207465,0.156024,0.170404,6
0,0,1,0.594595,0.579832,0.110619,0.209138,0.177539,0.154049,0.165919,7
0,0,1,0.601351,0.571429,0.119469,0.223481,0.200067,0.169849,0.172895,7
0,1,0,0.635135,0.630252,0.123894,0.293961,0.292199,0.223173,0.198804,7
1,0,0,0.635135,0.613445,0.128319,0.274836,0.251177,0.202765,0.20279,5
1,0,0,0.635135,0.613445,0.106195,0.277847,0.270343,0.242923,0.167912,5
0,1,0,0.635135,0.579832,0.123894,0.274836,0.246806,0.282423,0.177877,7
0,0,1,0.641892,0.613445,0.115044,0.224544,0.197041,0.18894,0.173393,6
0,1,0,0.641892,0.647059,0.119469,0.298034,0.29119,0.262014,0.18286,6
0,0,1,0.648649,0.621849,0.115044,0.228794,0.18998,0.174457,0.208271,6
1,0,0,0.662162,0.630252,0.115044,0.276961,0.234364,0.247531,0.210762,7
0,1,0,0.668919,0.663866,0.159292,0.320878,0.269334,0.285056,0.252616,7
1,0,0,0.668919,0.663866,0.119469,0.360545,0.36651,0.267939,0.247633,7
0,1,0,0.668919,0.630252,0.141593,0.286524,0.259919,0.20869,0.226208,7
0,1,0,0.675676,0.714286,0.132743,0.316982,0.284129,0.250165,0.24564,6
1,0,0,0.682432,0.672269,0.115044,0.301045,0.27505,0.226465,0.22272,6
0,1,0,0.689189,0.663866,0.132743,0.331503,0.313383,0.266623,0.22272,5
0,1,0,0.689189,0.638655,0.123894,0.245617,0.206792,0.16919,0.222222,6
1,0,0,0.695946,0.697479,0.132743,0.304232,0.277068,0.215273,0.246637,6
1,0,0,0.695946,0.680672,0.123894,0.354879,0.332885,0.284398,0.257598,7
0,1,0,0.695946,0.680672,0.141593,0.357535,0.298588,0.343647,0.254111,6
0,1,0,0.702703,0.689076,0.132743,0.389056,0.363484,0.217907,0.262581,6
1,0,0,0.702703,0.697479,0.146018,0.391712,0.329859,0.305464,0.331839,7
1,0,0,0.702703,0.680672,0.123894,0.301045,0.282784,0.296248,0.224714,7
1,0,0,0.709459,0.731092,0.185841,0.703205,0.675185,0.55102,0.487793,8
0,1,0,0.716216,0.714286,0.132743,0.381441,0.302286,0.372614,0.290483,8
0,1,0,0.72973,0.705882,0.150442,0.372941,0.364492,0.323239,0.232187,7
1,0,0,0.72973,0.663866,0.132743,0.423588,0.474781,0.275181,0.248132,5
0,1,0,0.72973,0.697479,0.137168,0.383212,0.395091,0.274523,0.243647,7
1,0,0,0.72973,0.705882,0.154867,0.389942,0.311029,0.406847,0.270055,8
1,0,0,0.736486,0.731092,0.137168,0.388879,0.338937,0.325214,0.307424,7
1,0,0,0.736486,0.714286,0.132743,0.38941,0.333221,0.319289,0.302441,8
1,0,0,0.743243,0.739496,0.163717,0.489286,0.477135,0.394997,0.342302,9
0,1,0,0.743243,0.731092,0.137168,0.394192,0.324815,0.364055,0.306926,7
1,0,0,0.743243,0.714286,0.128319,0.383566,0.311701,0.321264,0.324365,8
1,0,0,0.75,0.756303,0.132743,0.465557,0.424681,0.323897,0.367215,9
1,0,0,0.75,0.764706,0.154867,0.474411,0.441493,0.344305,0.372197,8
1,0,0,0.75,0.689076,0.132743,0.363025,0.360457,0.246873,0.173891,6
1,0,0,0.77027,0.773109,0.141593,0.418806,0.33961,0.408822,0.332337,7
1,0,0,0.77027,0.714286,0.132743,0.421463,0.406523,0.341014,0.282511,7
0,1,0,0.77027,0.781513,0.159292,0.454401,0.387693,0.462804,0.3144,7
1,0,0,0.777027,0.773109,0.110619,0.41739,0.351379,0.371955,0.324863,7
1,0,0,0.777027,0.781513,0.154867,0.447494,0.412912,0.364714,0.333333,7
0,1,0,0.777027,0.806723,0.154867,0.455994,0.409213,0.363397,0.341305,8
1,0,0,0.777027,0.764706,0.137168,0.497609,0.484533,0.391705,0.332337,7
0,1,0,0.777027,0.731092,0.137168,0.396671,0.365837,0.299539,0.30294,7
1,0,0,0.790541,0.773109,0.146018,0.511599,0.466039,0.391705,0.372696,8
0,1,0,0.797297,0.756303,0.146018,0.477067,0.401816,0.41738,0.35725,7
1,0,0,0.804054,0.747899,0.176991,0.448734,0.386685,0.392363,0.348281,9
