@relation segment-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {1,2,3,4,5,6,7}

@data
0.960474,0.833333,0,0,0.057034,0.001344,0.044721,0.001667,0.095017,0.078606,0.08542,0.12081,0.690299,0.108235,0.762808,0.114138,0.374806,0.920852,7
0.039526,0.7875,0,0,0.108365,0.003057,0.088199,0.001789,0.373355,0.338736,0.446244,0.328916,0.475747,0.569411,0.237192,0.446244,0.313032,0.1557,6
0.403162,0.116667,0,0,0.01711,0.000303,0.024845,0.00031,0.888981,0.850085,0.946981,0.863597,0.281717,0.62,0.352941,0.946981,0.184263,0.116042,2
0.375494,0.433333,0,0,0.013308,0.000153,0.007453,0.000128,0.04725,0.056726,0.056701,0.028059,0.884328,0.188235,0.436433,0.057437,0.53858,0.30786,1
0.774704,0.195833,0,0,0.028517,0.000629,0.032298,0.000724,0.852312,0.805508,0.919736,0.82463,0.238807,0.656471,0.337761,0.919736,0.204147,0.115318,2
0.719368,0.391667,0,0,0.072243,0.00115,0.017391,0.00047,0.457012,0.437602,0.522091,0.406078,0.554104,0.551765,0.185958,0.522091,0.264986,0.177062,4
0.6917,0.445833,0,0,0.013308,0.000153,0.016149,0.000142,0.042345,0.055916,0.046392,0.024941,0.914179,0.161176,0.449715,0.05081,0.537698,0.363608,1
0.268775,0.533333,0,0,0.096958,0.001788,0.047205,0.001204,0.126001,0.116694,0.149485,0.109899,0.729478,0.274117,0.455408,0.158321,0.386612,0.225185,3
0.371542,0.483333,0,0,0.007605,0.000075,0.004969,0.000021,0.004389,0,0.012518,0,0.802239,0.171764,0.546489,0.012518,1,0.159448,3
1,0.616667,0,0,0.121673,0.007604,0.331676,0.110147,0.255358,0.228525,0.306332,0.226811,0.567164,0.436471,0.358634,0.306332,0.294845,0.1221,6
0.379447,0.466667,0,0,0.053232,0.001105,0.295652,0.078438,0.368191,0.350081,0.424889,0.325018,0.591419,0.490588,0.24668,0.424889,0.280593,0.176285,4
0.320158,0.454167,0,0,0.193917,0.047325,0.132919,0.043325,0.048541,0.024311,0.084683,0.033515,0.651119,0.31647,0.466793,0.084683,0.822893,0.134983,3
0.56917,0.5875,0,0,0.024715,0.001153,0.062112,0.0008,0.174542,0.143436,0.170839,0.208106,0.563433,0.155294,0.815939,0.196613,0.337989,0.969555,7
0.695652,0.495833,0,0,0.001901,0.000137,0.004969,0.000196,0.008262,0.004862,0.019146,0,0.807836,0.185882,0.518026,0.019146,1,0.198606,5
0.652174,0.704167,0,0,0.04943,0.001598,0.163975,0.033149,0.21921,0.209077,0.250368,0.195635,0.69403,0.332941,0.396584,0.250368,0.252953,0.171766,6
0.980237,0.595833,0,0.5,0.144487,0.018315,0.038509,0.00229,0.029951,0.018639,0.05081,0.018706,0.746269,0.238823,0.495256,0.05081,0.815344,0.159212,5
0.992095,0.525,0,0,0.030418,0.000549,0.013665,0.000514,0.005164,0.002431,0.011782,0.000779,0.813433,0.164705,0.546489,0.011782,0.75,0.174019,5
0.470356,0.9,0,0,0.04943,0.001196,0.042236,0.000582,0.088046,0.068882,0.072901,0.122369,0.673508,0.08,0.825426,0.115611,0.458364,0.895809,7
0.102767,0.420833,0,0,0.007605,0.000347,0.002484,0.000196,0.001033,0,0.002946,0,0.826493,0.141176,0.571157,0.002946,0.222222,0.159448,3
0.715415,0.775,0.333333,0,0.074145,0.000697,0.053416,0.001142,0.089595,0.076175,0.084683,0.10756,0.712687,0.129411,0.705882,0.10162,0.322069,0.952277,7
0.201581,0.229167,0.333333,0,0.039924,0.000258,0.040994,0.001531,0.796283,0.77958,0.853462,0.750582,0.464553,0.594118,0.208728,0.853462,0.174128,0.158678,2
0.905138,0.004167,0,0,0.030418,0.000274,0.036025,0.000704,0.82985,0.782009,0.896904,0.803586,0.238807,0.649412,0.349147,0.896904,0.207675,0.113371,2
0.608696,0.2375,0,0,0.117871,0.003819,0.003727,0.000201,0.016008,0.015397,0.019146,0.01325,0.824627,0.150588,0.557875,0.019146,0.115741,0.198606,5
0.324111,0.175,0,0,0.019011,0.000459,0.016149,0.000354,0.860573,0.819285,0.916051,0.840217,0.274255,0.601176,0.390892,0.916051,0.187217,0.109274,2
0.003953,0.35,0.333333,0,0.070342,0.001351,0.019876,0.000657,0.387814,0.346029,0.474963,0.335151,0.421641,0.641176,0.17647,0.474963,0.337756,0.157189,4
0.841897,0.766667,0,0,0.028517,0.000664,0.044721,0.000697,0.324556,0.299838,0.37997,0.289165,0.559702,0.474117,0.305503,0.37997,0.290299,0.158277,6
0.525692,0.3875,0,0,0.081749,0.001856,0.059627,0.002565,0.151821,0.15235,0.187776,0.113016,0.789179,0.34,0.288425,0.187776,0.430399,0.230738,1
0.909091,0.158333,0,0,0.019011,0.000388,0.014907,0.000192,0.841471,0.788493,0.923414,0.804365,0.199627,0.723529,0.26945,0.923414,0.223879,0.122334,2
0.533597,0.141667,0,0,0.041825,0.001557,0.045963,0.001101,0.369999,0.350892,0.42268,0.332033,0.583955,0.471764,0.28463,0.42268,0.259367,0.167591,4
0.70751,0.729167,0.333333,0,0.051331,0.001813,0.043478,0.001285,0.345986,0.328201,0.40648,0.298518,0.600746,0.503529,0.216319,0.40648,0.306161,0.182332,6
0.181818,0.45,0.333333,0,0.077947,0.002294,0.029814,0.000997,0.030467,0.015397,0.044919,0.029618,0.720149,0.208235,0.571157,0.044919,0.732926,0.076712,3
0.387352,0.779167,0,0,0.173004,0.006488,0.126708,0.004178,0.406663,0.378444,0.479381,0.356195,0.509329,0.57647,0.19165,0.479381,0.299654,0.169274,6
0.735178,0.516667,0,0,0.112167,0.002484,0.018634,0.000345,0.184353,0.147488,0.245213,0.155105,0.520522,0.467059,0.356736,0.245213,0.454232,0.139707,5
0.537549,0.745833,0,0,0.070342,0.000749,0.050932,0.001013,0.42138,0.389789,0.500736,0.367107,0.481344,0.611764,0.163188,0.500736,0.308799,0.167973,6
0.181818,0.85,0,0,0.106464,0.0018,0.075776,0.001737,0.119804,0.105348,0.103829,0.150428,0.695896,0.083529,0.796964,0.14212,0.341766,0.891484,7
0.470356,0.520833,0,0,0.020913,0.000422,0.02236,0.000321,0.043636,0.056726,0.047864,0.0265,0.910448,0.162353,0.451613,0.053019,0.529541,0.355832,1
0.280632,0.75,0.333333,0,0.043726,0.000512,0.069565,0.003323,0.105862,0.088331,0.098675,0.130164,0.679105,0.122353,0.751423,0.122975,0.35037,0.938363,7
0.407115,0.533333,0,0,0.011407,0.000521,0.007453,0.000372,0.004648,0,0.011782,0.001559,0.800373,0.167058,0.555977,0.011782,1,0.149992,3
0.023715,0.429167,0,0,0.039924,0.000795,0.047205,0.000919,0.101214,0.117504,0.113402,0.072486,0.914179,0.214117,0.364326,0.115611,0.408644,0.313066,1
0.735178,0.704167,0,0,0.138784,0.003009,0.074534,0.002306,0.432741,0.400325,0.513991,0.37724,0.472014,0.623529,0.1537,0.513991,0.306906,0.167879,6
0.916996,0.833333,0.333333,0,0.091255,0.00614,0.037267,0.00125,0.107668,0.090761,0.100883,0.130943,0.682836,0.124705,0.743833,0.123711,0.335421,0.93998,7
0.470356,0.2625,0,0,0.011407,0.00009,0.01118,0.000056,0.710047,0.649919,0.81664,0.653934,0.192165,0.810588,0.136622,0.81664,0.276784,0.13827,2
0.284585,0.6375,0,0,0.032319,0.000579,0.042236,0.000755,0.161374,0.158833,0.126657,0.200311,0.764926,0.003529,0.855787,0.189249,0.330345,0.812952,7
0.407115,0.5125,0,0,0.01711,0.000184,0.018634,0.000201,0.012394,0.00081,0.025773,0.009353,0.75,0.198823,0.555977,0.025773,0.977778,0.104366,3
0.592885,0.429167,0,0,0.020913,0.000198,0.02236,0.000385,0.043377,0.055105,0.049337,0.025721,0.901119,0.170588,0.447818,0.052283,0.537919,0.341362,1
0.869565,0.595833,0.333333,0.5,0.144487,0.002764,0.028571,0.00043,0.045185,0.031605,0.071429,0.030397,0.725746,0.268235,0.468691,0.071429,0.6248,0.160526,5
0.87747,0.725,0,0,0.01711,0.000353,0.053416,0.001501,0.09037,0.084279,0.064801,0.123149,0.76306,0.030588,0.814042,0.116348,0.445418,0.81976,7
0.833992,0.154167,0,0,0.019011,0.000254,0.012422,0.000053,0.853086,0.818476,0.915315,0.819173,0.322762,0.631764,0.29222,0.915315,0.187362,0.128525,2
0.58498,0.633333,0,0,0.089354,0.012253,0.313044,0.035265,0.290474,0.258509,0.340206,0.268121,0.520522,0.438823,0.402277,0.340206,0.297547,0.110757,6
0.83004,0.8125,0,0,0.032319,0.001139,0.048447,0.000793,0.112058,0.098866,0.096466,0.141075,0.70709,0.083529,0.785578,0.133284,0.32736,0.889181,7
0.047431,0.258333,0,0,0.047529,0.000736,0.058385,0.002257,0.132972,0.140194,0.159794,0.097428,0.841418,0.291764,0.313092,0.159794,0.421504,0.255165,1
0.225296,0.425,0,0,0.117871,0.001233,0.016149,0.000281,0.145366,0.123177,0.188512,0.12081,0.634328,0.372941,0.392789,0.188512,0.414807,0.154195,5
0.110672,0.279167,0,0,0.022814,0.000705,0.058385,0.001676,0.486188,0.435171,0.586155,0.428681,0.326493,0.725882,0.136622,0.586155,0.325487,0.150863,4
0.209486,0.529167,0,0,0.007605,0.000299,0.008696,0.000302,0.001807,0,0.004418,0.000779,0.820896,0.144705,0.571157,0.004418,0.333333,0.144836,3
0.063241,0.308333,0.333333,0,0.030418,0.000726,0.024845,0.000519,0.012394,0.003241,0.022828,0.010132,0.766791,0.184705,0.56167,0.022828,0.912963,0.111902,3
0.339921,0.770833,0.333333,0,0.045627,0.000876,0.049689,0.001204,0.429384,0.401135,0.501473,0.379578,0.501866,0.578823,0.195447,0.501473,0.287526,0.167114,6
0.513834,0.3125,0,0,0.047529,0.001229,0.037267,0.001859,0.169378,0.171799,0.207658,0.126266,0.796642,0.355294,0.256167,0.207658,0.424597,0.233913,1
0.952569,0.716667,0,0,0.051331,0.000945,0.048447,0.001297,0.107153,0.092383,0.082474,0.147311,0.697761,0.038823,0.867172,0.139175,0.420244,0.85955,7
0.750988,0.45,0,0,0.038023,0.001305,0.021118,0.000557,0.277822,0.264182,0.319587,0.246297,0.651119,0.397647,0.335864,0.319587,0.271717,0.174289,4
0.501976,0.683333,0,0,0.074145,0.004246,0.06087,0.003123,0.165764,0.15235,0.14433,0.201091,0.688433,0.068235,0.829222,0.189985,0.284954,0.891056,7
0.434783,0.933333,0,0,0.055133,0.001318,0.06087,0.001841,0.10896,0.0859,0.105302,0.13484,0.639925,0.14,0.762808,0.127393,0.388096,0.959422,7
0.822134,0.991667,0,0,0.08365,0.002405,0.064596,0.002746,0.059644,0.058347,0.050074,0.070927,0.80597,0.1,0.658444,0.06701,0.309022,0.83295,7
0.391304,0.416667,0,0,0.055133,0.000915,0.036025,0.00059,0.138911,0.144247,0.164948,0.106001,0.826493,0.289412,0.332069,0.164948,0.391701,0.245564,1
0.383399,0.3875,0,0,0.076046,0.00366,0.03354,0.000954,0.13039,0.140194,0.153903,0.095869,0.860075,0.275294,0.320683,0.153903,0.410009,0.268194,1
0.747036,0.391667,0,0,0.064639,0.002315,0.048447,0.00121,0.318875,0.300648,0.373343,0.278253,0.606343,0.468235,0.267553,0.373343,0.295992,0.175954,4
0.897233,0.429167,0,0,0.013308,0.000063,0.018634,0.000088,0.041054,0.051054,0.049337,0.022603,0.889925,0.181176,0.442125,0.049337,0.56746,0.317685,1
0.035573,0.770833,0,0,0.041825,0.001056,0.02236,0.000608,0.106894,0.102917,0.075846,0.143413,0.772388,0.008234,0.840606,0.135493,0.44058,0.811419,7
0.146245,0.395833,0,0,0.076046,0.00254,0.047205,0.002266,0.139427,0.145867,0.166421,0.104442,0.833955,0.294117,0.316889,0.166421,0.408155,0.249563,1
0.897233,0.75,0,0,0.04943,0.000626,0.052174,0.00086,0.343146,0.320908,0.401325,0.302415,0.570895,0.491764,0.265655,0.401325,0.289582,0.168494,6
0.391304,0.416667,0,0,0.127376,0.021127,0.091925,0.014063,0.034082,0.016207,0.060383,0.023383,0.699627,0.265882,0.499051,0.060383,0.864664,0.138955,3
0.873518,0.1125,0.333333,0,0.019011,0.000407,0.047205,0.000497,0.791117,0.732574,0.87113,0.761497,0.177239,0.702353,0.326375,0.87113,0.23576,0.113181,2
0.58498,0.7125,0.333333,0,0.106464,0.003236,0.156522,0.004075,0.277822,0.271475,0.313696,0.245518,0.701493,0.369411,0.33017,0.313696,0.24779,0.197409,6
0.592885,0.529167,0,0,0.015209,0.000075,0.009938,0.000053,0.037955,0.051054,0.041973,0.021044,0.912314,0.16,0.45351,0.046392,0.56746,0.363234,1
0.972332,0.616667,0,0,0.087453,0.005094,0.351552,0.12187,0.24942,0.222042,0.298232,0.223694,0.565299,0.424706,0.379506,0.301178,0.289218,0.083072,6
0.612648,0.708333,0,0,0.01711,0.000353,0.03354,0.000365,0.081333,0.06564,0.064801,0.113795,0.699627,0.071764,0.812144,0.107511,0.445979,0.881504,7
0.422925,0.529167,0,0,0.009506,0.000063,0.01118,0.000088,0.022205,0.010535,0.044183,0.010132,0.746269,0.242352,0.489563,0.044183,0.799603,0.160551,5
0.557312,0.091667,0,0,0.01711,0.000629,0.01118,0.000252,0.770984,0.705835,0.852726,0.745903,0.138061,0.705882,0.360531,0.852726,0.247776,0.106798,2
0.256917,0.375,0.333333,0,0.024715,0.000332,0.049689,0.00047,0.132714,0.143436,0.156112,0.097428,0.865672,0.275294,0.314991,0.156112,0.410267,0.266356,1
0.743083,0.470833,0,0,0.043726,0.00096,0.028571,0.000975,0.269043,0.261751,0.306332,0.236165,0.697761,0.374117,0.326375,0.306332,0.271474,0.190825,4
0.758893,0.545833,0.333333,0,0.013308,0.000063,0.038509,0.00011,0.033566,0.049433,0.03461,0.017147,0.932836,0.144705,0.457305,0.044919,0.646164,0.397716,1
0.561265,0.429167,0,0,0.051331,0.000816,0.008696,0.000281,0.189518,0.167747,0.228276,0.169134,0.623134,0.362353,0.421252,0.228276,0.331888,0.142321,5
0.233202,0.708333,0.333333,0,0.057034,0.00121,0.059627,0.001507,0.136845,0.124797,0.118557,0.167576,0.70709,0.07647,0.796964,0.158321,0.285691,0.878566,7
0.094862,0.783333,0,0,0.038023,0.000612,0.023603,0.000334,0.122128,0.095624,0.118557,0.151208,0.611941,0.143529,0.785578,0.142857,0.393002,0.962669,7
0.976285,0.7875,0,0,0.047529,0.000961,0.039752,0.000842,0.321457,0.301459,0.374816,0.283709,0.593284,0.463529,0.288425,0.374816,0.286663,0.168913,6
0.079051,0.329167,0,0,0.022814,0.000045,0.017391,0.000406,0.791117,0.772287,0.851991,0.743567,0.451492,0.610588,0.195447,0.851991,0.179697,0.158876,2
0.411067,0.416667,0,0,0.013308,0.000393,0.023603,0.00032,0.419573,0.388169,0.496318,0.367886,0.483209,0.598823,0.182164,0.496318,0.299664,0.165559,4
0.146245,0.7875,0,0,0.117871,0.002143,0.077019,0.000869,0.390138,0.357375,0.46539,0.341387,0.483209,0.584706,0.204933,0.46539,0.309826,0.161831,6
0.533597,0.141667,0,0,0.041825,0.001557,0.045963,0.001101,0.369999,0.350892,0.42268,0.332033,0.583955,0.471764,0.28463,0.42268,0.259367,0.167591,4
0.391304,0.6,0,0,0.01711,0.000463,0.018634,0.000252,0.162665,0.145867,0.136966,0.205767,0.666045,0.047058,0.886148,0.194403,0.31809,0.875252,7
0.450593,0.716667,0,0,0.026616,0.000388,0.044721,0.001058,0.126259,0.102107,0.114875,0.16134,0.626866,0.107058,0.829222,0.15243,0.392364,0.927933,7
0.521739,0.475,0,0,0.04943,0.002853,0.047205,0.000951,0.461918,0.445705,0.5243,0.410755,0.574628,0.54,0.184061,0.5243,0.259842,0.181474,4
0.003953,0.975,0,0,0.064639,0.002181,0.070808,0.002364,0.044668,0.045381,0.039764,0.049104,0.824627,0.118823,0.609108,0.047864,0.191049,0.80596,7
0.264822,0.2875,0,0,0.039924,0.000168,0.038509,0.001232,0.774337,0.750407,0.843885,0.722523,0.421641,0.648235,0.165086,0.843885,0.198052,0.158727,2
0.640316,0.2375,0,0,0.062738,0.00223,0.034783,0.000695,0.395819,0.379255,0.452135,0.351519,0.593284,0.495294,0.237192,0.452135,0.265053,0.17793,4
0.173913,0.479167,0,0,0.239544,0.003902,0.057143,0.001296,0.071005,0.035656,0.114138,0.059236,0.567164,0.355294,0.489563,0.114138,0.736431,0.099777,3
0.703557,0.375,0,0,0.015209,0.000388,0.013665,0.000238,0.940618,0.922202,0.975697,0.919716,0.406717,0.522353,0.383302,0.975697,0.141107,0.120109,2
0.6917,0.504167,0,0,0.01711,0.000123,0.021118,0.000238,0.040021,0.054295,0.041237,0.024941,0.919776,0.147058,0.466793,0.050074,0.529982,0.389171,1
0.304348,0.366667,0,0,0.055133,0.008085,0.068323,0.010657,0.028918,0.008104,0.059646,0.016368,0.68097,0.285882,0.485768,0.059646,0.9109,0.132375,3
0.031621,0.2875,0,0,0.10076,0.013867,0.372672,0.051583,0.16473,0.126418,0.209868,0.153546,0.516791,0.387058,0.489563,0.209868,0.514254,0.102855,3
0.086957,0.183333,0,0,0.076046,0.003705,0.039752,0.000566,0.163439,0.158023,0.206185,0.123149,0.744403,0.375294,0.277039,0.206185,0.43507,0.213714,1
0.802372,0.058333,0,0,0.020913,0.000332,0.018634,0.000345,0.714432,0.641816,0.832844,0.657831,0.104479,0.868236,0.132828,0.832844,0.299583,0.132754,2
0.486166,0.75,0,0,0.119772,0.002761,0.073292,0.00202,0.416474,0.385738,0.495582,0.361652,0.488806,0.609411,0.159392,0.495582,0.313611,0.16934,6
0.786561,0.083333,0,0,0.072243,0.001233,0.113044,0.001932,0.078493,0.060778,0.10972,0.062354,0.686567,0.3,0.457305,0.10972,0.500944,0.146429,5
0.019763,0.858333,0,0,0.072243,0.005139,0.088199,0.009022,0.101472,0.083468,0.088365,0.132502,0.677239,0.092941,0.800759,0.125184,0.39534,0.9079,7
0.304348,0.404167,0,0,0.028517,0.000437,0.036025,0.000847,0.119288,0.138574,0.131811,0.087295,0.929105,0.22,0.339658,0.132548,0.378839,0.314717,1
0.312253,0.3,0.333333,0,0.057034,0.001793,0.03354,0.000409,0.344695,0.333064,0.388807,0.308651,0.643657,0.424706,0.299811,0.388807,0.249679,0.179725,4
0.889328,0.925,0,0,0.095057,0.00133,0.039752,0.000791,0.081591,0.060778,0.072901,0.110678,0.664179,0.109411,0.787475,0.104566,0.473944,0.926826,7
0.067194,0.229167,0,0,0.296578,0.009166,0.24472,0.003815,0.27808,0.235818,0.328424,0.265003,0.453358,0.438823,0.470588,0.328424,0.350169,0.103002,3
0.806324,0.745833,0,0,0.043726,0.001006,0.036025,0.000811,0.344953,0.326581,0.402062,0.301636,0.597015,0.487059,0.24668,0.402062,0.290788,0.177378,6
0.343874,0.833333,0.666667,0,0.047529,0.000887,0.054658,0.00105,0.075394,0.06483,0.05081,0.111457,0.73694,0.031764,0.838709,0.105302,0.524328,0.83688,7
0.55336,0.2125,0,0,0.064639,0.002136,0.075776,0.004598,0.190809,0.17342,0.249632,0.144973,0.652985,0.458823,0.235294,0.249632,0.450305,0.19403,1
0.664032,0.379167,0,0,0.034221,0.000359,0.019876,0.000214,0.405888,0.389789,0.461708,0.361652,0.593284,0.495294,0.237192,0.461708,0.25976,0.177717,4
0.529644,0.725,0.333333,0,0.076046,0.002834,0.050932,0.00093,0.334367,0.321718,0.37997,0.297738,0.639925,0.429411,0.296014,0.37997,0.259189,0.178301,6
0.011858,0.820833,0.333333,0,0.079848,0.001779,0.054658,0.001223,0.103021,0.088331,0.081001,0.140296,0.699627,0.050588,0.8463,0.132548,0.429398,0.86572,7
0.936759,0.2,0,0,0.028517,0.000463,0.023603,0.000491,0.848443,0.796595,0.921207,0.819951,0.205225,0.681176,0.332069,0.921207,0.214204,0.114151,2
0.58498,0.220833,0,0,0.051331,0.001154,0.031056,0.000334,0.167829,0.165316,0.21134,0.123928,0.76306,0.379999,0.250475,0.21134,0.446354,0.221482,1
0.916996,0.595833,0,0,0.127376,0.011716,0.014907,0.000417,0.230055,0.183144,0.308542,0.191737,0.436567,0.562353,0.288425,0.308542,0.458785,0.141275,4
0.648221,0.366667,0,0,0.030418,0.000478,0.017391,0.000342,0.651177,0.576176,0.782032,0.583786,0.10821,0.912941,0.056925,0.782032,0.330418,0.140418,2
0.87747,0.745833,0,0,0.068441,0.001041,0.045963,0.001058,0.326879,0.306321,0.382916,0.286827,0.587686,0.477647,0.271347,0.382916,0.292226,0.171077,6
0.146245,0.383333,0,0,0.030418,0.001061,0.043478,0.001007,0.40563,0.388979,0.460972,0.362431,0.589552,0.492941,0.244781,0.460972,0.257014,0.175701,4
0.84585,0.466667,0,0,0.011407,0.000134,0.014907,0.000032,0.009553,0,0.025037,0.002338,0.764926,0.208235,0.525617,0.025037,1,0.146779,3
0.225296,0.470833,0.333333,0,0.038023,0.00115,0.012422,0.000342,0.008004,0.00081,0.018409,0.003897,0.781717,0.183529,0.548387,0.018409,0.984127,0.144861,3
0.134387,0.504167,0,0,0.01711,0.000078,0.004969,0.000118,0.037439,0.051864,0.040501,0.020265,0.921642,0.155294,0.451613,0.047128,0.593254,0.375344,1
0.743083,0.733333,0,0,0.041825,0.001012,0.068323,0.001723,0.33824,0.321718,0.396907,0.291504,0.611941,0.492941,0.222011,0.396907,0.305755,0.184115,6
0.778656,0.725,0,0,0.045627,0.00124,0.055901,0.001195,0.350117,0.331442,0.40648,0.307871,0.593284,0.484705,0.254269,0.40648,0.285554,0.174091,6
0.577075,0.7125,0,0,0.077947,0.001719,0.065838,0.001152,0.3039,0.294165,0.348306,0.265783,0.669776,0.41647,0.286528,0.348306,0.278669,0.188866,6
0.355731,0.033333,0,0,0.034221,0.000766,0.032298,0.000562,0.883041,0.841975,0.944032,0.856583,0.268657,0.632941,0.34535,0.944032,0.189527,0.116063,2
0.608696,0.066667,0,0,0.036122,0.000243,0.032298,0.000182,0.958695,0.966779,0.971284,0.936081,0.583955,0.418823,0.370019,0.971284,0.098472,0.150665,2
0.162055,0.216667,0.333333,0,0.051331,0.001109,0.043478,0.001777,0.155952,0.148298,0.196613,0.120031,0.731343,0.363529,0.309297,0.196613,0.422651,0.20654,1
0.225296,0.858333,0,0,0.047529,0.001072,0.037267,0.000974,0.08314,0.071313,0.059646,0.119251,0.725746,0.038823,0.838709,0.112666,0.486598,0.847928,7
0.486166,0.075,0,0,0.034221,0.000717,0.023602,0.000655,0.89543,0.869529,0.946981,0.864376,0.369403,0.590588,0.311195,0.946981,0.165616,0.129779,2
0.743083,0.554167,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.833992,0.5875,0,0,0.171103,0.007708,0.053416,0.002354,0.185129,0.148298,0.249632,0.151987,0.520522,0.484705,0.328273,0.249632,0.46343,0.147474,4
0.869565,0.1625,0,0,0.015209,0.000549,0.032298,0.000497,0.851022,0.80146,0.926363,0.817616,0.220149,0.694117,0.296014,0.926363,0.213809,0.120621,2
0.893281,0.770833,0,0,0.089354,0.002381,0.079503,0.001223,0.328945,0.307131,0.385861,0.289165,0.578359,0.482353,0.273245,0.385861,0.292469,0.168667,6
0.628458,0.4125,0,0,0.028517,0.000697,0.009938,0.000196,0.220501,0.198541,0.260677,0.198752,0.611941,0.37647,0.409867,0.260677,0.307444,0.143863,5
0.770751,0.470833,0,0,0.007605,0.00003,0.018634,0.000281,0.043377,0.055105,0.049337,0.025721,0.901119,0.170588,0.447818,0.053019,0.542108,0.341248,1
0.881423,0.216667,0,0,0.026616,0.000299,0.014907,0.000128,0.838111,0.790921,0.911637,0.804365,0.240673,0.682353,0.294117,0.911637,0.211484,0.122267,2
0.889328,0.5,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.699605,0.529167,0,0,0.003802,0.000174,0.001242,0.000098,0.009553,0.007293,0.020619,0,0.815299,0.187058,0.508539,0.020619,1,0.216423,5
0.920949,0.6375,0,0,0.01711,0.000213,0.067081,0.005803,0.095276,0.085089,0.099411,0.100545,0.733209,0.174117,0.612903,0.111929,0.29915,0.993728,7
0.343874,0.704167,0,0,0.051331,0.000945,0.085714,0.002084,0.351408,0.329822,0.413107,0.306313,0.572761,0.510588,0.233397,0.413107,0.300918,0.173832,6
0.683794,0.695833,0,0,0.047529,0.002708,0.111801,0.007502,0.136329,0.123987,0.120029,0.165238,0.705224,0.085882,0.783681,0.156112,0.298962,0.892834,7
0.98419,0.770833,0,0,0.051331,0.001514,0.050932,0.000879,0.333076,0.311184,0.389543,0.293842,0.576493,0.481176,0.277039,0.389543,0.289138,0.167574,6
0.841897,0.283333,0,0,0.043726,0.00087,0.029814,0.000385,0.033824,0.014587,0.061119,0.023383,0.690299,0.270588,0.500949,0.061119,0.791667,0.126782,3
0.826087,0.15,0,0,0.01711,0.000213,0.014907,0.000353,0.676997,0.602108,0.804857,0.612625,0.100746,0.904706,0.0778,0.804857,0.320097,0.137822,2
0.328063,0.166667,0,0,0.060837,0.001643,0.059627,0.000641,0.179448,0.165316,0.232695,0.136398,0.679105,0.429411,0.256167,0.232695,0.446118,0.196612,1
0.608696,0.529167,0,0,0.068441,0.000672,0.023602,0.000302,0.484381,0.465965,0.547128,0.434917,0.552239,0.547058,0.195447,0.547128,0.248998,0.175456,4
0.474308,0.466667,0,0,0.053232,0.002495,0.019876,0.000791,0.048541,0.057537,0.055965,0.031956,0.880597,0.178823,0.455408,0.055965,0.475,0.312843,1
