@relation german_credit-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute checking_status=<0 numeric
@attribute checking_status=0<=X<200 numeric
@attribute checking_status=>=200 numeric
@attribute 'checking_status=no checking' numeric
@attribute duration numeric
@attribute 'credit_history=no credits/all paid' numeric
@attribute 'credit_history=all paid' numeric
@attribute 'credit_history=existing paid' numeric
@attribute 'credit_history=delayed previously' numeric
@attribute 'credit_history=critical/other existing credit' numeric
@attribute 'purpose=new car' numeric
@attribute 'purpose=used car' numeric
@attribute purpose=furniture/equipment numeric
@attribute purpose=radio/tv numeric
@attribute 'purpose=domestic appliance' numeric
@attribute purpose=repairs numeric
@attribute purpose=education numeric
@attribute purpose=retraining numeric
@attribute purpose=business numeric
@attribute purpose=other numeric
@attribute credit_amount numeric
@attribute savings_status=<100 numeric
@attribute savings_status=100<=X<500 numeric
@attribute savings_status=500<=X<1000 numeric
@attribute savings_status=>=1000 numeric
@attribute 'savings_status=no known savings' numeric
@attribute employment=unemployed numeric
@attribute employment=<1 numeric
@attribute employment=1<=X<4 numeric
@attribute employment=4<=X<7 numeric
@attribute employment=>=7 numeric
@attribute installment_commitment numeric
@attribute 'personal_status=male div/sep' numeric
@attribute 'personal_status=female div/dep/mar' numeric
@attribute 'personal_status=male single' numeric
@attribute 'personal_status=male mar/wid' numeric
@attribute other_parties=none numeric
@attribute 'other_parties=co applicant' numeric
@attribute other_parties=guarantor numeric
@attribute residence_since numeric
@attribute 'property_magnitude=real estate' numeric
@attribute 'property_magnitude=life insurance' numeric
@attribute property_magnitude=car numeric
@attribute 'property_magnitude=no known property' numeric
@attribute age numeric
@attribute other_payment_plans=bank numeric
@attribute other_payment_plans=stores numeric
@attribute other_payment_plans=none numeric
@attribute housing=rent numeric
@attribute housing=own numeric
@attribute 'housing=for free' numeric
@attribute existing_credits numeric
@attribute 'job=unemp/unskilled non res' numeric
@attribute 'job=unskilled resident' numeric
@attribute job=skilled numeric
@attribute 'job=high qualif/self emp/mgmt' numeric
@attribute num_dependents numeric
@attribute own_telephone numeric
@attribute foreign_worker numeric
@attribute class {1,2}

@data
0,0,0,1,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.285188,0,0,0,0,1,1,0,0,0,0,0.333333,0,1,0,0,1,0,0,1,0,1,0,0,0.125,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.161765,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.030593,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.053571,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.073529,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04578,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,0,0,1,0.161765,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.13965,1,0,0,0,0,0,0,0,1,0,0.333333,0,1,0,0,0,1,0,0.666667,0,0,1,0,0.089286,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.147463,1,0,0,0,0,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,0,1,0,0,0,0.142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.092275,0,0,0,0,1,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.25,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,1,0,0,0.470588,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.141411,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.037801,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.666667,0,0,1,0,0.142857,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,1,0,0,0.205882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.044349,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,0,0,1,0.666667,1,0,0,0,0.196429,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,1,0,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.158138,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.535714,1,0,0,0,1,0,0.333333,0,1,0,0,1,0,0,1
0,0,0,1,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.062617,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,1,0,0,0,0.125,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.470588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11742,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
0,0,0,1,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.10361,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.589286,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.098437,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.017857,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.073529,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.140255,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.303571,0,0,1,1,0,0,0.333333,0,0,1,0,1,0,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.05717,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.035714,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.053208,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.666667,1,0,0,0,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2
1,0,0,0,0.117647,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.109827,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,0.666667,0,1,0,0,0.732143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,2
1,0,0,0,0.117647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.007428,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.666667,1,0,0,0,0.696429,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,0.294118,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.094366,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.410714,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.072741,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.303571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.135798,1,0,0,0,0,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,1,0,1,0,0,0.017857,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
1,0,0,0,0.294118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.060966,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.375,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
0,1,0,0,0.029412,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.037471,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.232143,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.065588,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.071429,0,0,1,1,0,0,0.333333,0,0,1,0,0,0,0,2
0,1,0,0,0.294118,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.219599,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.303571,0,0,1,0,1,0,0.666667,0,1,0,0,0,1,0,2
0,0,0,1,0.205882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.138935,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.214286,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.294118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1988,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.232143,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0.044118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.114394,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.464286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.036756,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.196429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.294118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.087323,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.267857,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2
0,0,0,1,0.470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.170518,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
0,0,1,0,0.088235,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.056399,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.071429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.294118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.141851,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.053571,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.235281,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.982143,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.470588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.133212,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.553571,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
0,0,0,1,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.099098,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.161765,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.057775,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.464286,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0.117647,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.027017,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.666667,0,1,0,0,0.053571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,1,0,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.054473,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.517857,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.170959,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.178571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.294118,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18609,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.053571,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0,0,0,1,0.205882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.085727,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.053571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.647059,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.657753,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.517857,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.823529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.490096,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.142857,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0.029412,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.188511,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.666667,1,0,0,0,0.321429,0,0,1,1,0,0,0.666667,0,0,1,0,1,0,0,1
0,1,0,0,0.382353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.17558,0,1,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,0,1,0,1,0,0,1,0,0.035714,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.021459,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.333333,1,0,0,0,0.535714,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.18719,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0.666667,0,1,0,0,0.142857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.205882,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.07043,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.232143,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.647059,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.201607,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.333333,1,0,0,0,0.339286,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.088478,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.053571,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.129306,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.821429,0,0,1,0,0,1,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.161765,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.095136,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.285714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.029412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.102674,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.392857,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.073529,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.065313,0,1,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0.666667,0,0,0,1,0.178571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.558824,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.20865,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.303571,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.073529,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.197095,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.803571,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.187631,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.071696,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.446429,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.161765,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.065698,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.071429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.073529,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.095191,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,0,1,0,0.333333,0,0,1,0,0,0,0,1,1,0,0,0.333333,0,0,1,0,0,0,0,2
0,1,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.060801,1,0,0,0,0,0,1,0,0,0,0.666667,0,1,0,0,1,0,0,1,0,0,1,0,0.107143,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.062892,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.5,1,0,0,0,1,0,0.666667,0,0,1,0,1,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.061957,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.823529,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.847529,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1,0,0,1,0,0.035714,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.068394,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.267857,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0.558824,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.226697,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.125,1,0,0,0,1,0,0.333333,0,0,1,0,1,1,0,2
1,0,0,0,0.205882,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.027512,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.142857,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2
0,1,0,0,0.161765,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.058215,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.339286,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
0,0,0,1,0.161765,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.240618,0,1,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.375,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.088093,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.333333,0,0,1,0,0.25,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.205882,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.089689,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.232143,0,0,1,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,0,0,1,0.470588,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.425333,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.142857,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,2
1,0,0,0,0.382353,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.238418,1,0,0,0,0,0,0,1,0,0,0.333333,1,0,0,0,0,0,1,0.333333,1,0,0,0,0.232143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.062507,0,0,1,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,1,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.038351,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,0,0,0,1,0.339286,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,0,0,0,0.117647,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.02388,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.375,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
1,0,0,0,0.647059,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.397601,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.553571,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.092,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.321429,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.112964,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.464286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.470588,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.431165,0,1,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,0,1,0,0.410714,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.11533,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.285714,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.147059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.204853,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.053571,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.035105,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.392857,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
0,0,0,1,0.647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.548696,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.321429,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.382353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.218499,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0,0,0,1,0,0.160714,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.205882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.33625,1,0,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,0,0,0,0,1,0.392857,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,1,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05761,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,0,1,1,0,0,1,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.035765,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.333333,0,0,1,0,0.071429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.109552,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.553571,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.029412,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.044019,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.285714,0,1,0,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,0,1,0,0.029412,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.043854,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,1,0,1,0,0,0.553571,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.333663,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.333333,0,0,0,1,0.142857,1,0,0,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,1,0,0,0.382353,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.178607,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.267857,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
0,0,0,1,0.647059,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.184824,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.142857,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.252724,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,0,1,0,1,0,1,0,0,0.428571,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,2
