@relation spambase

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute class {1,2}

@data
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.266337,0.265957,0.161501,0.203313,0.386719,0.051133,0.132223,0.047506,0.513089,0.111111,0.295213,0.111213,0.533356,0.031737,0.196185,0.053009,0.000806,0.0004,0.00101,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.056517,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.062027,0.111111,0.030931,0.123609,0.074604,0.356557,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.083192,0.134063,0.047525,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.002724,0.004405,0.008775,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.958144,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.003813,0.001602,0.001578,2
0,0.075301,0.243902,0.020168,0.102222,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.21684,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.09884,0.12516,0.030931,0.123609,0.074604,0.204918,0.079199,0.265957,0.057659,0.265957,0.102686,0.149477,0.332767,0.134063,0.193069,0.265957,0.161501,0.075301,0.386719,0.148129,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.061561,0.001187,0.001302,0.005619,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.0844,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.08169,0.058207,0.034619,0.05919,0.224719,0.086957,0.01765,0.02235,0.010826,0.043263,0.142427,0.297131,0.125326,0.385638,0.057659,0.385638,0.017904,0.216741,0.24618,0.134063,0.142574,0.385638,0.161501,0.109187,0.5625,0.051133,0.071009,0.047506,0.513089,0.111111,0.295213,0.152259,0.44653,0.031737,0.196185,0.05678,0.001122,0.001101,0.010101,2
0,0.075301,0.331707,0.020168,0.192222,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.156863,0.259341,0.108138,0.293255,0.071579,0.162866,0.123609,0.015775,0.058207,0.13452,0.05919,0.224719,0.086957,0.068583,0.01788,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.2309,0.134063,0.09802,0.265957,0.161501,0.075301,0.457031,0.051133,0.057786,0.047506,0.513089,0.111111,0.303191,0.111213,0.30238,0.033485,0.196185,0.053009,0.001975,0.005006,0.016982,2
0.226872,0.075301,0.243902,0.020168,0.003333,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.00169,0.058207,0.002967,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.15738,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.132424,0.30238,0.043492,0.196185,0.053009,0.001159,0.001001,0.002525,2
0.15859,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.051903,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.096901,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.191111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000369,0.000501,0.002336,2
0,0.075301,0.243902,0.020168,0.202222,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.102535,0.058207,0.098912,0.05919,0.224719,0.086957,0.157842,0.09387,0.020105,0.224969,0.136398,0.372951,0.157528,0.484043,0.057659,0.484043,0.095313,0.272048,0.169779,0.134063,0.09802,0.484043,0.161501,0.075301,0.386719,0.051133,0.089128,0.047506,0.513089,0.111111,0.295213,0.152603,0.30238,0.039362,0.196185,0.053009,0.003328,0.003304,0.007891,2
0,0.075301,0.326829,0.020168,0.148889,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.154556,0.294505,0.108138,0.293255,0.052632,0.162866,0.123609,0.075493,0.058207,0.132542,0.05919,0.224719,0.086957,0.067574,0.107918,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.200299,0.006791,0.134063,0.09802,0.265957,0.161501,0.075301,0.519531,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.128296,0.30238,0.031737,0.196185,0.053009,0.001226,0.001302,0.011806,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.043944,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.040548,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.058735,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.039362,0.196185,0.053009,0.001664,0.001101,0.00423,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.043944,0.058207,0.098912,0.05919,0.224719,0.086957,0.039334,0.049808,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.149097,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000454,0.000801,0.001831,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.187933,0.05919,0.224719,0.086957,0.050429,0.063857,0.058769,0.123609,0.074604,0.204918,0.086162,0.265957,0.110076,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.349313,0.031737,0.196185,0.053009,0.002244,0.002703,0.007828,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.301176,0.058207,0.497462,0.202999,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.21886,0.033206,0.016084,0.217553,0.131876,0.264344,0.152306,0.468085,0.057659,0.468085,0.092154,0.263079,0.169779,0.134063,0.173267,0.468085,0.161501,0.075301,0.386719,0.051133,0.08619,0.047506,0.513089,0.111111,0.295213,0.129213,0.30238,0.031737,0.196185,0.053009,0.002943,0.005106,0.008775,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.307042,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.108717,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000454,0.0003,0.001073,2
0.213656,0.075301,0.480488,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.107606,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.060934,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.037011,0.196185,0.053009,0.001076,0.001001,0.003662,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.232855,0.098912,0.232941,0.058207,0.497462,0.168397,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.082254,0.058207,0.098912,0.05919,0.224719,0.086957,0.073626,0.063857,0.059388,0.123609,0.074604,0.204918,0.086162,0.265957,0.075131,0.265957,0.052133,0.149477,0.325976,0.134063,0.189109,0.265957,0.161501,0.075301,0.746094,0.051133,0.071499,0.047506,0.513089,0.111111,0.343381,0.129901,0.30238,0.036916,0.196185,0.057311,0.001219,0.001201,0.009407,2
0,0.075301,0.243902,0.020168,0.171111,0.315574,0.15949,0.098912,0.232941,0.058207,0.497462,0.010381,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.035493,0.058207,0.152324,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.115964,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.38357,0.134029,0.30238,0.031737,0.196185,0.053009,0,0,0.000821,2
0,0.080572,0.278049,0.020168,0.126667,0.219262,0.15949,0.098912,0.232941,0.058207,0.497462,0.039216,0.235165,0.123746,0.293255,0.052632,0.265472,0.123609,0.064225,0.058207,0.098912,0.05919,0.240449,0.086957,0.10237,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.15994,0.205433,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.320035,0.131507,0.30238,0.031737,0.196185,0.053009,0.001135,0.002503,0.053914,2
0,0.075301,0.243902,0.020168,0.444444,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.00227,0.000801,0.001263,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.229527,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.099344,0.189017,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.077936,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.13529,0.30238,0.031737,0.196185,0.053009,0.000668,0.001101,0.007828,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.027606,0.058207,0.343225,0.05919,0.224719,0.086957,0.050429,0.063857,0.015156,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0,0,0.000947,2
0.11674,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.008074,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.070986,0.058207,0.124629,0.05919,0.224719,0.086957,0.030761,0.114943,0.027219,0.189122,0.114544,0.313525,0.132289,0.406915,0.05067,0.406915,0.080042,0.2287,0.305603,0.134063,0.177228,0.406915,0.161501,0.075301,0.699219,0.051133,0.088149,0.047506,0.513089,0.111111,0.295213,0.15845,0.30238,0.034628,0.196185,0.053009,0.001112,0.001101,0.014268,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.11234,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.059697,0.123609,0.074604,0.204918,0.086162,0.265957,0.111823,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.165673,0.355347,0.031737,0.196185,0.053009,0.00308,0.003204,0.009091,2
0.127753,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.182238,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.089014,0.058207,0.098912,0.05919,0.224719,0.086957,0.038326,0.010856,0.023508,0.195303,0.118312,0.32377,0.136641,0.420213,0.043681,0.420213,0.082675,0.236173,0.268251,0.134063,0.155446,0.420213,0.161501,0.075301,0.613281,0.051133,0.077375,0.047506,0.513089,0.111111,0.295213,0.158679,0.30238,0.03501,0.196185,0.053009,0.000908,0.001101,0.005871,2
0.068282,0.098645,0.473171,0.020168,0.111111,0.331967,0.15949,0.098912,0.232941,0.058207,0.497462,0.151096,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.103099,0.058207,0.129575,0.05919,0.224719,0.086957,0.044377,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.212072,0.075301,0.386719,0.051133,0.064153,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.034787,0.196185,0.053009,0.001242,0.004405,0.011301,2
0.026432,0.075301,0.273171,0.020168,0.124444,0.229508,0.15949,0.098912,0.016471,0.058207,0.497462,0.156863,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.08338,0.058207,0.122651,0.05919,0.224719,0.086957,0.080686,0.109834,0.034643,0.123609,0.074604,0.204918,0.086162,0.265957,0.078626,0.265957,0.052133,0.149477,0.190153,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.329787,0.128526,0.313443,0.031737,0.202811,0.053009,0.002845,0.007709,0.040657,2
0.011013,0.075301,0.268293,0.020168,0.111111,0.22541,0.15949,0.103858,0.348235,0.058207,0.497462,0.146482,0.21978,0.108138,0.293255,0.052632,0.224756,0.123609,0.068169,0.058207,0.108803,0.05919,0.224719,0.086957,0.075139,0.09834,0.032478,0.123609,0.074604,0.204918,0.086162,0.265957,0.07979,0.265957,0.052133,0.206278,0.205433,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.386229,0.126806,0.328528,0.031737,0.198996,0.053009,0.002465,0.010613,0.087437,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.008074,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.003494,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.135978,0.30238,0.0386,0.196185,0.064482,0.001059,0.000501,0.002399,2
0.165198,0.075301,0.334146,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.301099,0.108138,0.293255,0.052632,0.162866,0.123609,0.006761,0.058207,0.086053,0.05919,0.224719,0.086957,0.08825,0.087484,0.02691,0.169345,0.102487,0.280738,0.118364,0.364362,0.057659,0.364362,0.071617,0.204783,0.297114,0.134063,0.134653,0.364362,0.161501,0.075301,0.632813,0.051133,0.0857,0.047506,0.513089,0.111111,0.295213,0.146182,0.30238,0.033675,0.196185,0.053009,0.00082,0.001201,0.007386,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.100698,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.060514,0.076628,0.014538,0.148331,0.034665,0.354508,0.149695,0.460106,0.057659,0.460106,0.062665,0.258595,0.293718,0.134063,0.170297,0.460106,0.161501,0.130271,0.671875,0.051133,0.084721,0.047506,0.513089,0.111111,0.295213,0.174845,0.525645,0.031737,0.196185,0.058905,0.001227,0.001101,0.007955,2
0.14978,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.369231,0.108138,0.293255,0.052632,0.162866,0.123609,0.020845,0.058207,0.104847,0.05919,0.224719,0.086957,0.050429,0.063857,0.011444,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.949219,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.149278,0.30238,0.031737,0.196185,0.053009,0.000113,0.0001,0.001073,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.006985,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.006761,0.058207,0.011869,0.05919,0.224719,0.086957,0.050429,0.063857,0.003712,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.060725,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.038187,0.196185,0.063791,0.001109,0.001902,0.002462,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.330366,0.05919,0.224719,0.086957,0.387796,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.001021,0.000501,0.00101,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000908,0.0002,0.000189,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.091385,0.497462,0.11534,0.21978,0.108138,0.293255,0.082632,0.162866,0.123609,0.105352,0.058207,0.298714,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.006856,0.047506,0.513089,0.111111,0.295213,0.207521,0.30238,0.031737,0.196185,0.057046,0.002345,0.003004,0.008081,2
0.052863,0.075301,0.363415,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.072177,0.497462,0.143022,0.272527,0.108138,0.293255,0.052632,0.162866,0.123609,0.012958,0.058207,0.122651,0.05919,0.224719,0.086957,0.062532,0.079183,0.030931,0.184178,0.074604,0.254098,0.086162,0.265957,0.057659,0.265957,0.077936,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.900524,0.111111,0.303783,0.124857,0.342273,0.031737,0.196185,0.053009,0.002337,0.007409,0.021149,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.256055,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.218812,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.049655,0.196185,0.053009,0.000743,0.000801,0.001199,2
0,0.075301,0.243902,0.020168,0.111111,0.305328,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.026479,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.146535,0.265957,0.161501,0.075301,0.578125,0.051133,0.072968,0.047506,0.513089,0.111111,0.295213,0.13357,0.30238,0.034819,0.196185,0.053009,0.00118,0.001702,0.004293,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.193772,0.21978,0.108138,0.293255,0.052632,0.273616,0.123609,0.094648,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.155456,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.124934,0.048972,0.047506,0.513089,0.186667,0.295213,0.121073,0.30238,0.031737,0.196185,0.053009,0.000372,0.0004,0.004924,2
0,0.075301,0.465854,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.052958,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.155813,0.30238,0.044096,0.196185,0.053009,0.000236,0.0002,0.001768,2
0,0.075301,0.404878,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.093521,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.081293,0.047506,0.513089,0.111111,0.295213,0.137698,0.30238,0.039076,0.196185,0.053009,0.000691,0.001602,0.002273,2
0,0.075301,0.436585,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.066897,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.077746,0.058207,0.177052,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.335697,0.111213,0.30238,0.031737,0.196185,0.053009,0.000082,0.0002,0.001452,2
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.004614,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.23662,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.001237,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.13357,0.30238,0.031737,0.196185,0.053009,0.000064,0.0001,0.000884,2
