@relation ringnorm-weka.filters.unsupervised.attribute.AddExpression-Ea21+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute class {1,2}

@data
0.561755,0.407263,0.525869,0.695119,0.646826,0.629858,0.525091,0.834196,0.564993,0.488512,0.458827,0.503697,0.694879,0.421948,0.487882,0.474355,0.583369,0.631916,0.51711,0.485769,1
0.432494,0.487776,0.215439,0.489772,0.505606,0.307543,0.583317,0.461036,0.326281,0.709213,0.459453,0.545415,0.605175,0.601252,0.479088,0.637566,0.460572,0.599518,0.517531,0.401115,1
0.466959,0.426862,0.398469,0.398412,0.646441,0.569582,0.884636,0.581535,0.669248,0.395118,0.543498,0.761834,0.307077,0.543789,0.39459,0.573121,0.509925,0.435031,0.733414,0.47956,1
0.586102,0.608808,0.654547,0.643494,0.498888,0.472445,0.651924,0.545309,0.454154,0.556861,0.680585,0.55381,0.520894,0.481874,0.541845,0.51545,0.562343,0.566526,0.638083,0.568054,2
0.535183,0.403665,0.298192,0.593139,0.383407,0.430885,0.47988,0.697208,0.598556,0.487905,0.612775,0.660769,0.32233,0.625944,0.597057,0.491138,0.686551,0.628949,0.649318,0.661475,1
0.388245,0.640054,0.527212,0.532984,0.431171,0.565776,0.407054,0.65401,0.295539,0.476858,0.459659,0.331956,0.493492,0.488594,0.405104,0.27141,0.744342,0.588659,0.437337,0.533508,1
0.605776,0.576431,0.479977,0.35586,0.616127,0.429563,0.605939,0.652711,0.532609,0.462847,0.429022,0.550765,0.562742,0.552151,0.509651,0.588685,0.582262,0.567432,0.690368,0.555844,2
0.607007,0.588072,0.456672,0.525065,0.492976,0.527205,0.561271,0.681262,0.410864,0.5996,0.455236,0.585469,0.60959,0.466202,0.634403,0.540974,0.475185,0.611953,0.616183,0.56445,2
0.43589,0.40828,0.457512,0.432325,0.519029,0.558069,0.622045,0.558414,0.547012,0.598193,0.497645,0.500835,0.521576,0.486021,0.500571,0.607344,0.637684,0.6924,0.571466,0.478465,2
0.751172,0.533216,0.620633,0.605174,0.615982,0.602588,0.63384,0.5822,0.672935,0.515419,0.484281,0.558548,0.522524,0.583557,0.482629,0.413183,0.56345,0.539901,0.64718,0.684682,2
0.483763,0.412433,0.656594,0.373187,0.587465,0.43979,0.652683,0.48739,0.320766,0.610992,0.575928,0.520961,0.609087,0.758978,0.642429,0.663083,0.251649,0.669323,0.685586,0.277455,1
0.426463,0.452142,0.44848,0.454436,0.552185,0.452523,0.520677,0.544546,0.742379,0.519108,0.612515,0.496719,0.621458,0.631619,0.525846,0.468181,0.596753,0.567196,0.552293,0.348763,2
0.538168,0.283814,0.481378,0.774684,0.571664,0.42434,0.464067,0.444048,0.41556,0.395573,0.735546,0.707519,0.634867,0.586197,0.451597,0.591366,0.567912,0.513379,0.598855,0.350261,1
0.608352,0.623862,0.561889,0.346634,0.261717,0.591447,0.431466,0.526614,0.221324,0.510743,0.65162,0.547741,0.432243,0.149066,0.45664,0.300741,0.601181,0.58009,0.706732,0.172556,1
0.578163,0.498692,0.439949,0.531148,0.6757,0.60223,0.401121,0.558837,0.4365,0.446863,0.382609,0.626883,0.70262,0.500383,0.630175,0.579966,0.424441,0.521329,0.659914,0.467663,2
0.693963,0.621608,0.566757,0.249198,0.631935,0.494163,0.579856,0.353733,0.444441,0.460888,0.421833,0.524013,0.525354,0.524513,0.40229,0.239947,0.429051,0.682543,0.460532,0.444317,1
0.459629,0.294509,0.734257,0.779032,0.508064,0.698242,0.502754,0.446231,0.576131,0.433968,0.752107,0.636111,0.622591,0.48218,0.474256,0.47931,0.434329,0.551743,0.705098,0.62143,1
0.513419,0.538343,0.542501,0.486201,0.382615,0.484535,0.485569,0.794049,0.443152,0.561502,0.217842,0.549327,0.316107,0.518995,0.483363,0.583573,0.482299,0.296301,0.551917,0.43987,1
0.544724,0.521113,0.601193,0.575035,0.460983,0.534254,0.661129,0.668943,0.451714,0.593911,0.606786,0.476663,0.562031,0.633248,0.536122,0.493348,0.540076,0.636063,0.687469,0.617388,2
0.60254,0.716201,0.601375,0.508899,0.603417,0.466213,0.450789,0.491121,0.450166,0.468239,0.55529,0.679851,0.672225,0.442371,0.509229,0.510894,0.418703,0.627482,0.558062,0.566667,2
0.484955,0.592623,0.564404,0.495768,0.577583,0.399341,0.560638,0.49239,0.531191,0.425576,0.614747,0.453337,0.562401,0.552036,0.476356,0.609689,0.571375,0.605438,0.658099,0.412273,2
0.726567,0.54426,0.583199,0.53649,0.55044,0.641364,0.532444,0.483915,0.508036,0.646118,0.459779,0.543575,0.426716,0.453448,0.563178,0.419856,0.729736,0.533094,0.731245,0.559628,2
0.655115,0.438055,0.597524,0.684456,0.538581,0.61936,0.376493,0.542544,0.5492,0.454565,0.346242,0.609204,0.578647,0.35161,0.519335,0.315165,0.370254,0.615787,0.64413,0.511199,1
0.585015,0.465269,0.283717,0.43549,0.561128,0.512171,0.554587,0.505979,0.35767,0.585071,0.520788,0.695338,0.339279,0.445181,0.603215,0.562398,0.653586,0.520155,0.560374,0.38517,1
0.56825,0.547389,0.580508,0.467081,0.609511,0.460902,0.547909,0.646781,0.578953,0.4494,0.563371,0.504924,0.673284,0.399481,0.487842,0.491174,0.398346,0.542205,0.699081,0.361628,2
0.40928,0.667183,0.719228,0.502272,0.578616,0.308362,0.622915,0.578242,0.361078,0.509902,0.534718,0.514349,0.599767,0.361343,0.211601,0.942314,0.523013,0.544891,0.459342,0.82044,1
0.603968,0.462169,0.705158,0.473425,0.551378,0.604085,0.644626,0.609913,0.500109,0.580244,0.588273,0.45651,0.361126,0.311299,0.337074,0.497433,0.56501,0.570737,0.636998,0.478054,1
0.428271,0.646668,0.521542,0.587767,0.634087,0.568611,0.632197,0.502134,0.63137,0.547842,0.511781,0.53692,0.557608,0.579627,0.592259,0.554841,0.477675,0.624362,0.690572,0.564004,2
0.521775,0.453465,0.568432,0.528549,0.484127,0.342002,0.678975,0.424508,0.240076,0.56395,0.68287,0.594055,0.482099,0.534294,0.590234,0.500399,0.553893,0.488312,0.396024,0.577901,1
0.680593,0.572441,0.296484,0.489721,0.701978,0.670424,0.610869,0.59538,0.664176,0.510543,0.358579,0.596028,0.436902,0.426339,0.54966,0.395558,0.57508,0.492216,0.304029,0.575071,1
0.672822,0.834132,0.320069,0.65746,0.254046,0.475264,0.764739,0.654788,0.57898,0.476258,0.343843,0.676503,0.414108,0.400486,0.613749,0.208171,0.362566,0.701319,0.917697,0.525751,1
0.454851,0.55189,0.534524,0.486738,0.525689,0.650356,0.548571,0.50409,0.547789,0.59567,0.606979,0.73468,0.48335,0.562719,0.533003,0.556217,0.502109,0.512703,0.583553,0.470765,2
0.617163,0.531815,0.42743,0.386202,0.586418,0.486653,0.389263,0.516531,0.290645,0.090719,0.411095,0.622675,0.981065,0.644535,0.545107,0.207315,0.39807,0.555125,0.47984,0.536762,1
0.562606,0.381379,0.473218,0.511142,0.554832,0.452355,0.742659,0.706732,0.579743,0.549717,0.554704,0.610021,0.711006,0.516266,0.510058,0.57094,0.587641,0.525948,0.559869,0.560004,2
0.332191,0.301271,0.450448,0.651283,0.408834,0.331534,0.203899,0.290224,0.465114,0.451358,0.470425,0.648503,0.224863,0.403771,0.429598,0.263418,0.507037,0.652977,0.153219,0.491769,1
0.651803,0.49205,0.473088,0.505393,0.545452,0.478676,0.607137,0.642944,0.474616,0.540346,0.723881,0.579914,0.544067,0.528477,0.596024,0.528789,0.556923,0.485747,0.499187,0.408656,2
0.626378,0.536032,0.507504,0.568967,0.430873,0.415223,0.520712,0.577547,0.469191,0.485636,0.453444,0.375253,0.534984,0.560493,0.618662,0.589683,0.545496,0.571713,0.608811,0.52242,2
0.723559,0.348866,0.62019,0.50503,0.641438,0.538258,0.528092,0.566776,0.491507,0.498642,0.52258,0.651577,0.563964,0.357074,0.435877,0.428576,0.460882,0.637792,0.67249,0.464632,2
0.589961,0.61289,0.534706,0.483994,0.516411,0.562745,0.265112,0.352992,0.562014,0.488257,0.414192,0.460408,0.498781,0.529318,0.413728,0.508905,0.466255,0.745617,0.674478,0.547,1
0.641806,0.615613,0.260536,0.357602,0.79667,0.653469,0.546155,0.6993,0.479851,0.575334,0.439014,0.517902,0.69999,0.67256,0.389133,0.356174,0.632095,0.640733,0.583643,0.518099,1
0.326486,0.541259,0.436495,0.484691,0.39078,0.653038,0.310935,0.433761,0.491521,0.523921,0.635265,0.981256,0.508034,0.573661,0.404153,0.597904,0.500111,0.400661,0.400889,0.756575,1
0.768089,0.433219,0.289772,0.435338,0.598262,0.44692,0.649417,0.458052,0.501288,0.419797,0.699452,0.589226,0.524746,0.724403,0.559515,0.701119,0.597347,0.565186,0.454816,0.36512,1
0.626978,0.494923,0.494575,0.54502,0.625449,0.479516,0.653936,0.514249,0.468679,0.377713,0.526138,0.738233,0.490358,0.407898,0.592912,0.421852,0.585454,0.550748,0.630409,0.624176,2
0.525946,0.624573,0.712653,0.634217,0.492416,0.479114,0.475842,0.435808,0.501288,0.412915,0.424745,0.594118,0.483558,0.60994,0.655886,0.561201,0.416375,0.552317,0.620318,0.617799,1
0.518395,0.645686,0.465945,0.275127,0.523951,0.293612,0.488751,0.494097,0.437924,0.458068,0.546736,0.291451,0.660595,0.327012,0.670185,0.481577,0.607391,0.510834,0.400429,0.400307,1
0.465258,0.533764,0.548822,0.569257,0.655886,0.428255,0.607799,0.378251,0.490866,0.413577,0.556642,0.443278,0.489529,0.69593,0.904839,0.467261,0.563167,0.58446,0.734475,0.522071,1
0.559689,0.570159,0.424563,0.49947,0.51708,0.453429,0.561258,0.478786,0.61133,0.411916,0.514546,0.555827,0.480684,0.401905,0.557931,0.544125,0.571037,0.617542,0.563017,0.529688,2
0.734558,0.268987,0.646153,0.2225,0.530786,0.493308,0.604018,0.582253,0.546119,0.46826,0.63709,0.393313,0.400988,0.372196,0.430692,0.635406,0.618177,0.687851,0.553114,0.44769,1
0.658625,0.759522,0.320434,0.536686,0.309474,0.489765,0.448755,0.399846,0.688919,0.501738,0.595207,0.544498,0.423294,0.72986,0.744135,0.514559,0.286234,0.782666,0.605061,0.310663,1
0.503293,0.557551,0.677487,0.635872,0.675474,0.575996,0.483459,0.553195,0.55785,0.458964,0.484035,0.600554,0.532725,0.517379,0.566447,0.550492,0.561,0.576307,0.637375,0.598962,2
0.674364,0.578977,0.410844,0.500624,0.526787,0.581234,0.70971,0.524386,0.556193,0.461805,0.602316,0.458857,0.611679,0.507823,0.535667,0.483908,0.594985,0.531461,0.513849,0.504112,2
0.672306,0.585192,0.496536,0.516804,0.610609,0.627571,0.513512,0.665438,0.433242,0.518901,0.529249,0.604713,0.547045,0.422328,0.592137,0.549993,0.485235,0.622882,0.577551,0.522022,2
0.485958,0.690472,0.905106,0.260892,0.335999,0.599264,0.541831,0.603598,0.240355,0.5474,0.535471,0.567,0.447577,0.62084,0.803092,0.410345,0.691107,0.724709,0.46136,0.13856,1
0.630449,0.549067,0.556916,0.439671,0.632567,0.623634,0.499098,0.574782,0.49165,0.583278,0.586647,0.456214,0.503048,0.558043,0.591566,0.535142,0.51737,0.587906,0.526726,0.565872,2
0.564437,0.428291,0.794454,0.469694,0.577554,0.753485,0.540438,0.557153,0.527838,0.432216,0.583709,0.510514,0.402996,0.411991,0.513321,0.385612,0.569694,0.508581,0.7301,0.459809,1
0.661542,0.549885,0.57981,0.543873,0.554774,0.545694,0.448282,0.430928,0.544231,0.556847,0.501702,0.588169,0.537259,0.472752,0.501026,0.716056,0.427917,0.507758,0.56261,0.449279,2
0.496958,0.504402,0.784841,0.649286,0.555384,0.487895,0.552665,0.505246,0.459191,0.57892,0.669147,0.549243,0.624332,0.60996,0.621748,0.467867,0.540893,0.610077,0.719768,0.368723,2
0.494276,0.379629,0.558259,0.401787,0.645336,0.428445,0.598071,0.517241,0.356661,0.326493,0.658375,0.538069,0.635141,0.530635,0.519179,0.518587,0.26988,0.591913,0.458363,0.414356,1
0.39594,0.667681,0.486552,0.513661,0.529637,0.502455,0.591101,0.627309,0.444638,0.651441,0.613288,0.534496,0.65046,0.624858,0.534987,0.484664,0.449813,0.61966,0.643106,0.532832,2
0.470385,0.590191,0.483463,0.526401,0.728219,0.512266,0.572273,0.528306,0.655881,0.675721,0.535491,0.424358,0.634681,0.582186,0.489717,0.45591,0.530674,0.524915,0.663657,0.434163,2
0.477192,0.596882,0.561061,0.572966,0.579823,0.519805,0.593719,0.507829,0.470963,0.587629,0.450619,0.46155,0.486699,0.598367,0.551318,0.558491,0.441949,0.642864,0.582966,0.462959,2
0.60643,0.601946,0.454378,0.582599,0.465244,0.553577,0.568597,0.664879,0.552547,0.64278,0.540401,0.714209,0.526865,0.459408,0.477939,0.449765,0.517762,0.623003,0.475232,0.551007,2
0.456188,0.492832,0.52366,0.497641,0.545997,0.54839,0.581924,0.43725,0.536508,0.453951,0.590418,0.660896,0.713391,0.472888,0.502827,0.683559,0.526989,0.592691,0.712147,0.474256,2
0.622435,0.522884,0.428675,0.36346,0.211932,0.508956,0.803628,0.487971,0.421613,0.308033,0.512328,0.209687,0.688826,0.465428,0.344658,0.493933,0.336377,0.62419,0.683214,0.308182,1
0.530602,0.581352,0.415269,0.589959,0.435883,0.398194,0.589019,0.418095,0.486654,0.589201,0.687381,0.56055,0.481521,0.644074,0.460493,0.814452,0.520495,0.502967,0.45819,0.236839,1
0.575018,0.48272,0.549187,0.508304,0.54018,0.639326,0.566027,0.626772,0.484725,0.518963,0.616246,0.53599,0.5462,0.407626,0.506055,0.577863,0.432898,0.534842,0.608095,0.508516,2
0.675694,0.219194,0.57259,0.800199,0.622046,0.297557,0.342297,0.651698,0.575081,0.678279,0.56383,0.586702,0.536622,0.664938,0.759093,0.327891,0.641274,0.593705,0.670389,0.588173,1
0.497808,0.028381,0.420594,0.60982,0.481771,0.33439,0.506382,0.554955,0.50199,0.334706,0.552205,0.458279,0.54277,0.277986,0.549096,0.432967,0.525969,0.538587,0.497635,0.733124,1
0.683024,0.601917,0.456196,0.482085,0.440522,0.650137,0.604234,0.496484,0.57626,0.6221,0.529782,0.522857,0.579329,0.533608,0.589316,0.529089,0.45796,0.561243,0.766782,0.485595,2
0.55267,0.401546,0.416234,0.730659,0.374376,0.594398,0.457724,0.481536,0.499271,0.488236,0.574136,0.524338,0.543029,0.735914,0.563198,0.42248,0.455334,0.562972,0.502116,0.430392,1
0.484089,0.606931,0.540656,0.543285,0.737519,0.326654,0.604512,0.542371,0.558354,0.491484,0.511955,0.476501,0.438317,0.407932,0.541654,0.455739,0.580946,0.590917,0.572882,0.54417,2
0.521281,0.789168,0.609182,0.578868,0.58865,0.552744,0.752394,0.570122,0.406951,0.45822,0.466561,0.591792,0.600367,0.466616,0.416943,0.578169,0.5393,0.600047,0.565796,0.401157,1
0.526606,0.455498,0.490619,0.531148,0.569214,0.528571,0.626091,0.589761,0.512862,0.653586,0.609757,0.442263,0.543066,0.587534,0.54459,0.604941,0.649563,0.646833,0.586023,0.546763,2
0.724417,0.400764,0.33801,0.569983,0.540449,0.68567,0.724855,0.491242,0.386693,0.476293,0.597259,0.604784,0.484728,0.630153,0.538528,0.449294,0.405541,0.486563,0.404887,0.652199,1
0.673514,0.477344,0.537228,0.51618,0.563193,0.616679,0.626787,0.653632,0.494261,0.392649,0.53657,0.469226,0.571587,0.555457,0.608957,0.57449,0.603388,0.715707,0.692394,0.58448,2
0.609058,0.536039,0.475402,0.43536,0.590489,0.609885,0.569376,0.475214,0.555069,0.502124,0.606972,0.546719,0.509427,0.566588,0.482772,0.462691,0.438169,0.567362,0.508336,0.451551,2
0.562013,0.662006,0.479058,0.368658,0.595456,0.562233,0.622915,0.564072,0.49255,0.569935,0.504613,0.669256,0.451052,0.490515,0.54317,0.637559,0.510999,0.51944,0.718661,0.450965,2
0.535882,0.378641,0.315305,0.442386,0.585327,0.650985,0.648992,0.451919,0.29892,0.515584,0.487892,0.629766,0.636511,0.268111,0.546881,0.596635,0.533705,0.249037,0.577378,0.359335,1
0.480132,0.55472,0.603122,0.420377,0.604901,0.539719,0.605355,0.56562,0.478624,0.601814,0.374288,0.608668,0.540148,0.550943,0.576335,0.662855,0.615079,0.514477,0.567445,0.468451,2
0.860332,0.363722,0.36602,0.572386,0.675707,0.578458,0.598795,0.391598,0.661314,0.514384,0.548588,0.514074,0.74106,0.72576,0.568187,0.643705,0.40924,0.394051,0.660976,0.600983,1
0.646265,0.695856,0.253133,0.355584,0.585843,0.201917,0.518664,0.594829,0.740757,0.46024,0.571212,0.516386,0.489973,0.435733,0.361628,0.333802,0.352043,0.452557,0.684909,0.487651,1
0.579174,0.610429,0.457591,0.57926,0.510347,0.515991,0.581207,0.530935,0.503442,0.591181,0.587526,0.559838,0.345191,0.54421,0.558278,0.570733,0.396814,0.572651,0.579569,0.528385,2
0.568706,0.617242,0.513083,0.581096,0.363942,0.500095,0.56994,0.675695,0.534149,0.455206,0.53699,0.576502,0.607575,0.592937,0.537733,0.47824,0.607485,0.527524,0.675977,0.548045,2
0.625968,0.291302,0.469608,0.394281,0.616316,0.724877,0.579856,0.489535,0.465973,0.329796,0.792198,0.685378,0.399921,0.431525,0.344515,0.540175,0.546218,0.450688,0.430748,0.540853,1
0.674873,0.729733,0.486754,0.456171,0.149117,0.575595,0.743376,0.572207,0.619864,0.566308,0.621855,0.454719,0.769729,0.467451,0.496779,0.625438,0.692437,0.656786,0.394021,0.243341,1
0.613175,0.646255,0.432924,0.486201,0.457689,0.67621,0.750235,0.519242,0.4748,0.598421,0.563411,0.55995,0.554541,0.598638,0.545195,0.529916,0.525429,0.638264,0.513631,0.500969,2
0.60703,0.446375,0.54037,0.550094,0.455981,0.619477,0.585078,0.402452,0.413331,0.514343,0.444057,0.50718,0.470075,0.645757,0.452175,0.458969,0.523648,0.579439,0.595474,0.456269,2
0.627054,0.708727,0.481097,0.449892,0.577198,0.5691,0.537367,0.683559,0.518581,0.486498,0.556149,0.530668,0.565009,0.487867,0.54788,0.412691,0.446242,0.574705,0.551796,0.467336,2
0.781413,0.718206,0.462967,0.407478,0.473868,0.352434,0.656895,0.670272,0.515936,0.487684,0.60482,0.30027,0.550697,0.379839,0.564666,0.678148,0.427809,0.604883,0.575013,0.12143,1
0.513313,0.390197,0.47825,0.501234,0.381982,0.169197,0.636751,0.522656,0.625821,0.655758,0.476341,0.390486,0.53574,0.819637,0.423053,0.098781,0.632432,0.656027,0.486136,0.106349,1
0.323866,0.363146,0.615015,0.39876,0.516585,0.243688,0.589117,0.552039,0.700725,0.601634,0.919352,0.684377,0.318337,0.474673,0.48691,0.526479,0.490007,0.393566,0.604142,0.714879,1
0.662461,0.462425,0.386243,0.258526,0.577532,0.650305,0.451575,0.583295,0.365842,0.530465,0.257853,0.22712,0.331183,0.534904,0.492667,0.550143,0.279437,0.659529,0.57054,0.344937,1
0.364476,0.520509,0.43514,0.264028,0.609932,0.703144,0.491857,0.469027,0.149256,0.622004,0.654571,0.451491,0.471127,0.488248,0.527803,0.679438,0.368735,0.456353,0.533549,0.363733,1
0.244871,0.6074,0.604021,0.417031,0.324438,0.619054,0.177071,0.416554,0.367062,0.717115,0.454383,0.534178,0.550623,0.314129,0.459501,0.702374,0.497823,0.711355,0.515912,0.262799,1
0.358809,0.568004,0.48723,0.624715,0.560525,0.478062,0.643032,0.57695,0.462013,0.483423,0.442245,0.582071,0.602597,0.622306,0.389785,0.571296,0.581128,0.571834,0.658574,0.561795,2
0.720216,0.595944,0.550132,0.264122,0.538617,0.229947,0.405355,0.276741,0.315681,0.635188,0.33455,0.398847,0.352947,0.60362,0.425241,0.747661,0.263697,0.686128,0.475058,0.459893,1
0.535927,0.504971,0.584802,0.490142,0.575336,0.432244,0.622908,0.542998,0.484459,0.516432,0.701457,0.425521,0.577447,0.501544,0.614231,0.555547,0.552266,0.559967,0.630567,0.567468,2
0.464627,0.553895,0.303366,0.276629,0.645212,0.768833,0.449473,0.484814,0.542731,0.425941,0.728651,0.550617,0.345939,0.348929,0.48496,0.465999,0.546826,0.590439,0.524896,0.497819,1
0.458581,0.485081,0.539138,0.39606,0.666873,0.647361,0.433868,0.646011,0.509979,0.499655,0.601343,0.574909,0.526384,0.544373,0.55454,0.54595,0.484499,0.426258,0.541359,0.39938,2
0.548887,0.674131,0.636652,0.471843,0.657798,0.510512,0.629189,0.536978,0.515466,0.712378,0.503041,0.566436,0.504656,0.38799,0.438875,0.627713,0.65017,0.526752,0.546622,0.434671,2
0.545233,0.532846,0.600196,0.401424,0.600574,0.433376,0.540006,0.625866,0.545246,0.472783,0.577714,0.561797,0.536947,0.421357,0.585279,0.614131,0.613148,0.648026,0.785338,0.344052,2
0.495226,0.536246,0.448988,0.443794,0.602334,0.486361,0.502691,0.480569,0.513871,0.552662,0.669474,0.555382,0.511034,0.61184,0.586679,0.374077,0.649745,0.586942,0.463966,0.481706,2
0.544101,0.566873,0.543804,0.61027,0.63986,0.445707,0.581631,0.507988,0.597513,0.426658,0.582357,0.578737,0.612917,0.592034,0.619757,0.442143,0.595997,0.608941,0.634694,0.642212,2
0.479501,0.493749,0.366033,0.485185,0.574326,0.573096,0.415228,0.245591,0.732959,0.595373,0.527603,0.457088,0.325404,0.482892,0.815971,0.487231,0.442915,0.530076,0.695549,0.475734,1
0.509431,0.580349,0.537782,0.661147,0.591275,0.550245,0.565999,0.520851,0.517988,0.628251,0.390876,0.491643,0.579403,0.658972,0.518112,0.489584,0.610894,0.631501,0.499586,0.62189,2
0.464407,0.432736,0.545427,0.412792,0.262605,0.402599,0.543509,0.579813,0.612359,0.51808,0.509377,0.618981,0.26917,0.760661,0.54124,0.2998,0.521211,0.607365,0.449221,0.343696,1
0.540584,0.409638,0.625234,0.602902,0.584985,0.501578,0.600056,0.612829,0.557059,0.695814,0.479425,0.525451,0.54517,0.533554,0.446235,0.548246,0.408167,0.619736,0.56307,0.559335,2
0.538548,0.605203,0.492698,0.569598,0.515604,0.593938,0.533245,0.551714,0.523584,0.506482,0.467953,0.628392,0.580729,0.567762,0.401142,0.403729,0.47289,0.592582,0.59378,0.502209,2
0.896506,0.69929,0.47241,0.423085,0.544274,0.17545,0.523831,0.442462,0.500504,0.290781,0.600144,0.348966,0.780634,0.68811,0.504492,0.419022,0.486787,0.432932,0.32138,0.473099,1
0.518395,0.524448,0.504161,0.446981,0.674638,0.527022,0.63125,0.501824,0.517654,0.473845,0.466674,0.600272,0.417108,0.450604,0.473454,0.509154,0.609645,0.573097,0.449145,0.510391,2
0.52947,0.227891,0.493597,0.291989,0.793841,0.218836,0.350263,0.479685,0.397913,0.529941,0.719937,0.616309,0.324382,0.271301,0.364428,0.542314,0.656367,0.648071,0.554228,0.405861,1
0.547375,0.564576,0.482642,0.521523,0.581873,0.52711,0.491328,0.560151,0.562539,0.470956,0.518163,0.602098,0.609079,0.38347,0.503684,0.601162,0.529007,0.543921,0.574109,0.46629,2
0.624494,0.408415,0.59738,0.577554,0.569934,0.449959,0.592786,0.571678,0.48253,0.46044,0.597353,0.657526,0.404603,0.697952,0.656953,0.558042,0.576214,0.515229,0.634957,0.41959,2
0.504395,0.541415,0.686148,0.359722,0.464044,0.550844,0.440915,0.773587,0.426787,0.375769,0.568867,0.625417,0.766225,0.559909,0.587169,0.487951,0.283176,0.370566,0.46941,0.702739,1
0.510418,0.464202,0.648877,0.696593,0.498618,0.691339,0.546684,0.564615,0.466798,0.610433,0.451399,0.682234,0.624392,0.566052,0.643346,0.506666,0.677655,0.490628,0.600956,0.631298,2
0.471965,0.427694,0.327668,0.60741,0.567302,0.478413,0.440045,0.207597,0.496476,0.388436,0.500836,0.365581,0.462297,0.501381,0.412274,0.409903,0.507502,0.488439,0.433587,0.475092,1
0.630579,0.499858,0.485099,0.400793,0.641882,0.634365,0.432643,0.519023,0.490594,0.522742,0.586754,0.420664,0.65635,0.526773,0.471096,0.448945,0.691715,0.674874,0.654974,0.529751,2
0.587097,0.662639,0.542996,0.603686,0.748724,0.258598,0.806309,0.320263,0.59722,0.486243,0.505739,0.636392,0.871182,0.580516,0.419335,0.389284,0.554669,0.666171,0.801491,0.257467,1
